,NO2,PM10,O3_max,O3_8h,SO2,CO
2016-01-04,59,31,50,54,7,
2016-01-05,47,36,41,33,3,
2016-01-06,51,42,22,11,< 3,0.6
2016-01-07,43,43,9,5,< 3,0.6
2016-01-08,64,72,7,4,5,1.0
2016-01-09,74,76,9,4,,1.0
2016-01-10,61,56,5,< 4,,0.8
2016-01-11,48,44,4,< 4,,0.7
2016-01-12,60,32,17,9,,0.6
2016-01-13,72,31,37,26,,0.7
2016-01-14,74,34,34,22,11,0.9
2016-01-15,64,49,18,7,5,0.7
2016-01-16,65,40,27,15,3,0.6
2016-01-17,116,40,58,37,8,1.1
2016-01-18,55,13,68,57,7,1.1
2016-01-19,117,33,68,66,8,1.0
2016-01-20,79,44,50,33,5,1.1
2016-01-21,89,74,31,19,7,1.1
2016-01-22,94,74,37,22,19,1.1
2016-01-23,101,74,32,20,6,1.4
2016-01-24,94,104,14,9,11,1.7
2016-01-25,83,147,25,14,8,1.9
2016-01-26,97,152,20,12,7,1.7
2016-01-27,136,162,12,8,8,1.9
2016-01-28,101,159,12,8,6,1.9
2016-01-29,97,183,8,6,7,1.4
2016-01-30,101,181,16,10,4,1.3
2016-01-31,79,185,9,6,4,1.0
2016-02-01,57,113,19,12,< 3,0.9
2016-02-02,73,89,37,23,3,0.9
2016-02-03,43,96,33,17,< 3,0.9
2016-02-04,40,63,51,26,3,0.6
2016-02-05,90,33,61,47,3,0.7
2016-02-06,86,32,58,44,6,0.8
2016-02-07,88,35,68,59,4,0.9
2016-02-08,40,36,59,56,< 3,0.9
2016-02-09,50,33,56,56,< 3,0.4
2016-02-10,48,49,37,18,< 3,0.4
2016-02-11,56,14,65,54,4,0.2
2016-02-12,81,41,63,42,6,0.5
2016-02-13,51,24,72,62,< 3,0.6
2016-02-14,42,46,63,63,< 3,0.4
2016-02-15,45,38,70,59,< 3,0.4
2016-02-16,48,31,56,35,< 3,0.4
2016-02-17,23,4,64,59,< 3,0.2
2016-02-18,42,16,64,62,3,0.6
2016-02-19,62,29,43,29,3,0.6
2016-02-20,66,31,76,48,< 3,0.4
2016-02-21,71,21,75,68,< 3,0.5
2016-02-22,43,55,70,59,< 3,0.6
2016-02-23,64,61,70,52,4,0.6
2016-02-24,77,69,56,45,3,0.7
2016-02-25,40,,80,75,< 3,0.7
2016-02-26,74,,57,50,3,0.8
2016-02-27,50,,50,41,< 3,0.8
2016-02-28,20,21,66,62,3,0.3
2016-02-29,15,16,77,72,< 3,0.2
2016-03-01,32,8,76,74,< 3,0.2
2016-03-02,77,18,69,62,3,0.5
2016-03-03,41,19,83,74,< 3,0.6
2016-03-04,32,7,85,81,3,0.2
2016-03-05,70,23,68,64,4,0.5
2016-03-06,61,24,79,64,< 3,0.5
2016-03-07,43,28,39,40,< 3,0.4
2016-03-08,71,30,59,47,< 3,0.5
2016-03-09,33,13,84,74,< 3,0.6
2016-03-10,69,15,79,78,3,0.6
2016-03-11,95,,96,87,4,0.6
2016-03-12,98,31,76,52,5,0.7
2016-03-13,19,23,86,78,3,0.7
2016-03-14,9,22,76,73,< 3,0.2
2016-03-15,87,21,90,77,3,0.6
2016-03-16,55,31,86,71,3,0.8
2016-03-17,17,19,75,72,3,0.3
2016-03-18,89,28,92,80,5,0.6
2016-03-19,96,,85,64,6,0.9
2016-03-20,87,,101,75,5,1.1
2016-03-21,79,,110,91,< 3,0.5
2016-03-22,47,,94,80,3,0.5
2016-03-23,44,,99,91,< 3,0.3
2016-03-24,51,,83,81,< 3,0.3
2016-03-25,39,,87,81,3,0.4
2016-03-26,18,,96,83,3,0.3
2016-03-27,34,,107,98,< 3,0.4
2016-03-28,18,,107,101,< 3,0.3
2016-03-29,50,,96,90,< 3,0.4
2016-03-30,49,,87,75,3,0.5
2016-03-31,48,28,74,66,< 3,0.3
2016-04-01,50,31,80,77,< 3,0.3
2016-04-02,21,33,83,78,< 3,0.2
2016-04-03,59,27,85,81,3,0.4
2016-04-04,46,34,94,78,3,0.4
2016-04-05,22,30,84,78,< 3,0.2
2016-04-06,78,38,77,65,< 3,0.2
2016-04-07,28,41,91,73,< 3,0.2
2016-04-08,26,26,100,94,< 3,0.2
2016-04-09,47,34,67,67,3,0.2
2016-04-10,37,7,71,60,< 3,0.3
2016-04-11,34,16,94,85,< 3,0.3
2016-04-12,75,24,99,88,< 3,0.3
2016-04-13,41,28,103,97,3,0.3
2016-04-14,24,27,98,89,< 3,0.2
2016-04-15,35,14,104,94,< 3,0.2
2016-04-16,40,13,110,98,< 3,0.2
2016-04-17,66,16,112,104,< 3,0.2
2016-04-18,28,26,92,91,< 3,0.2
2016-04-19,41,25,100,90,< 3,0.2
2016-04-20,30,39,90,81,< 3,0.2
2016-04-21,41,26,109,102,5,0.2
2016-04-22,53,24,125,113,< 3,0.2
2016-04-23,34,21,135,123,5,0.3
2016-04-24,22,9,111,96,< 3,0.3
2016-04-25,34,< 4,74,67,< 3,0.2
2016-04-26,16,< 4,95,85,< 3,0.1
2016-04-27,40,13,77,73,3,0.2
2016-04-28,42,22,87,80,< 3,0.2
2016-04-29,21,18,99,96,< 3,0.2
2016-04-30,28,16,111,104,4,0.2
2016-05-01,43,18,117,111,4,0.2
2016-05-02,25,11,98,89,5,0.3
2016-05-03,55,6,84,77,< 3,0.3
2016-05-04,41,11,103,,< 3,
2016-05-05,45,14,115,108,3,0.1
2016-05-06,59,11,114,102,3,0.3
2016-05-07,36,18,131,124,3,0.3
2016-05-08,37,17,137,126,< 3,0.2
2016-05-09,24,12,126,119,5,0.2
2016-05-10,28,14,98,100,3,0.2
2016-05-11,32,15,116,104,3,0.2
2016-05-12,30,9,99,95,3,0.2
2016-05-13,38,< 4,86,81,< 3,0.1
2016-05-14,36,13,60,64,< 3,0.2
2016-05-15,,17,101,92,,0.2
2016-05-16,,,,,,
2016-05-17,,,94,,,
2016-05-18,42,8,118,111,4,
2016-05-19,41,7,126,117,3,0.2
2016-05-20,26,8,108,101,4,0.1
2016-05-21,,10,115,108,< 3,0.4
2016-05-22,38,15,140,133,< 3,0.2
2016-05-23,21,12,140,136,4,0.2
2016-05-24,30,15,119,111,4,0.2
2016-05-25,33,7,96,84,< 3,0.1
2016-05-26,,15,116,107,< 3,0.2
2016-05-27,,27,138,127,4,0.2
2016-05-28,37,19,140,133,4,0.1
2016-05-29,20,19,121,117,4,0.1
2016-05-30,16,17,100,88,5,0.2
2016-05-31,38,,83,79,< 3,0.2
2016-06-01,41,13,90,78,< 3,0.2
2016-06-02,33,13,105,93,< 3,0.1
2016-06-03,18,18,100,89,3,0.1
2016-06-04,31,17,98,89,3,0.1
2016-06-05,34,23,85,74,3,0.2
2016-06-06,30,21,99,93,< 3,0.2
2016-06-07,45,21,112,98,< 3,0.2
2016-06-08,33,19,129,121,< 3,0.2
2016-06-09,40,20,130,104,3,0.2
2016-06-10,19,12,94,88,< 3,0.1
2016-06-11,25,13,116,105,4,0.2
2016-06-12,41,13,111,103,3,0.2
2016-06-13,33,11,92,79,< 3,0.2
2016-06-14,17,5,108,104,< 3,0.1
2016-06-15,30,< 4,96,82,< 3,0.1
2016-06-16,25,10,89,80,< 3,0.1
2016-06-17,15,26,83,76,3,0.2
2016-06-18,55,18,83,78,3,0.2
2016-06-19,28,18,108,100,3,0.1
2016-06-20,30,14,80,84,< 3,0.1
2016-06-21,38,,103,95,< 3,0.1
2016-06-22,23,9,116,108,< 3,0.1
2016-06-23,46,16,162,148,< 3,0.3
2016-06-24,50,27,146,128,3,0.3
2016-06-25,37,30,156,140,< 3,0.2
2016-06-26,21,29,127,114,< 3,0.2
2016-06-27,22,21,112,106,4,0.2
2016-06-28,25,13,113,99,3,0.2
2016-06-29,20,11,112,105,< 3,0.1
2016-06-30,16,10,125,119,4,0.1
2016-07-01,40,21,147,135,4,0.2
2016-07-02,17,18,140,133,3,0.2
2016-07-03,17,19,128,118,3,0.2
2016-07-04,17,18,113,99,< 3,0.2
2016-07-05,32,11,109,96,3,0.1
2016-07-06,31,17,135,130,3,0.1
2016-07-07,21,21,144,135,3,0.1
2016-07-08,18,15,110,104,5,0.1
2016-07-09,26,19,120,114,< 3,0.2
2016-07-10,21,29,147,129,< 3,0.2
2016-07-11,24,24,137,130,3,0.2
2016-07-12,36,,148,133,3,0.2
2016-07-13,27,26,128,113,< 3,0.2
2016-07-14,27,19,116,101,< 3,0.1
2016-07-15,29,10,108,103,< 3,0.1
2016-07-16,45,11,94,89,< 3,0.1
2016-07-17,52,16,116,105,< 3,0.1
2016-07-18,28,17,143,135,< 3,0.2
2016-07-19,53,22,160,153,4,0.2
2016-07-20,28,16,159,,4,0.2
2016-07-21,26,15,132,,3,0.2
2016-07-22,23,13,121,106,4,0.2
2016-07-23,45,16,126,113,4,0.2
2016-07-24,46,24,115,99,3,0.2
2016-07-25,35,24,108,99,3,0.2
2016-07-26,33,24,142,127,3,0.2
2016-07-27,61,21,135,125,3,0.2
2016-07-28,31,17,147,127,< 3,0.3
2016-07-29,31,12,132,119,< 3,0.2
2016-07-30,28,12,147,136,3,0.2
2016-07-31,30,14,133,126,3,0.2
2016-08-01,26,11,139,120,< 3,0.2
2016-08-02,23,11,110,97,< 3,
2016-08-03,18,11,112,104,< 3,0.2
2016-08-04,18,13,139,133,< 3,0.2
2016-08-05,24,15,167,158,< 3,0.2
2016-08-06,41,14,96,96,< 3,0.3
2016-08-07,32,8,94,87,< 3,0.2
2016-08-08,21,13,108,104,< 3,0.2
2016-08-09,35,16,143,130,< 3,0.2
2016-08-10,50,15,131,123,< 3,0.2
2016-08-11,24,6,86,93,< 3,0.1
2016-08-12,28,6,89,85,< 3,0.1
2016-08-13,25,14,102,92,< 3,0.1
2016-08-14,29,13,114,110,< 3,0.2
2016-08-15,18,11,114,107,< 3,0.2
2016-08-16,,8,99,90,3,0.2
2016-08-17,,9,113,107,< 3,0.2
2016-08-18,34,15,118,111,4,0.2
2016-08-19,51,12,107,100,3,0.2
2016-08-20,18,14,93,88,< 3,0.2
2016-08-21,14,20,98,91,< 3,0.2
2016-08-22,24,21,97,89,4,0.2
2016-08-23,30,11,100,91,3,0.1
2016-08-24,45,11,109,102,< 3,0.2
2016-08-25,43,16,92,88,< 3,0.2
2016-08-26,45,19,113,107,< 3,0.2
2016-08-27,66,16,123,112,< 3,0.3
2016-08-28,56,18,137,130,< 3,0.2
2016-08-29,46,19,152,139,3,0.2
2016-08-30,51,27,156,145,4,0.3
2016-08-31,57,18,115,111,< 3,0.2
2016-09-01,47,18,126,,< 3,
2016-09-02,50,23,150,140,4,0.2
2016-09-03,36,,132,117,8,0.2
2016-09-04,54,21,139,127,3,0.2
2016-09-05,22,17,142,131,< 3,0.2
2016-09-06,19,13,112,103,< 3,0.1
2016-09-07,39,17,95,79,< 3,0.1
2016-09-08,41,17,109,97,< 3,0.2
2016-09-09,64,25,129,114,< 3,0.2
2016-09-10,90,24,124,114,3,0.2
2016-09-11,51,23,134,122,3,0.2
2016-09-12,38,28,114,107,3,0.2
2016-09-13,42,36,133,117,5,0.2
2016-09-14,77,38,140,124,4,0.2
2016-09-15,47,40,126,115,3,0.2
2016-09-16,35,32,93,91,< 3,0.2
2016-09-17,54,19,79,63,< 3,0.2
2016-09-18,40,16,96,77,< 3,0.1
2016-09-19,32,7,94,85,< 3,0.1
2016-09-20,76,13,84,73,< 3,0.2
2016-09-21,41,22,99,87,3,0.2
2016-09-22,31,15,75,61,< 3,0.1
2016-09-23,70,14,90,73,4,0.2
2016-09-24,68,18,102,91,4,0.2
2016-09-25,82,19,122,109,< 3,0.3
2016-09-26,71,21,125,110,< 3,0.3
2016-09-27,64,18,109,96,< 3,0.2
2016-09-28,72,20,112,102,4,0.2
2016-09-29,87,26,116,101,6,0.3
2016-09-30,68,28,134,115,4,0.3
2016-10-01,94,26,112,93,4,0.3
2016-10-02,61,19,105,91,3,0.3
2016-10-03,38,16,89,79,< 3,0.2
2016-10-04,41,12,82,72,< 3,0.2
2016-10-05,78,15,80,68,< 3,0.3
2016-10-06,48,22,61,42,< 3,0.3
2016-10-07,53,9,77,71,< 3,0.2
2016-10-08,65,18,70,63,< 3,0.3
2016-10-09,47,15,45,38,< 3,0.3
2016-10-10,50,14,66,55,< 3,0.3
2016-10-11,37,11,73,66,3,0.3
2016-10-12,60,11,57,48,3,0.4
2016-10-13,65,30,63,42,< 3,0.4
2016-10-14,53,26,54,45,< 3,
2016-10-15,35,9,58,57,< 3,0.3
2016-10-16,53,21,67,49,< 3,0.3
2016-10-17,42,41,33,25,3,0.6
2016-10-18,55,46,16,9,< 3,0.6
2016-10-19,82,52,54,31,< 3,0.7
2016-10-20,44,31,30,16,< 3,0.8
2016-10-21,38,,53,,,
2016-10-22,71,14,55,45,< 3,0.4
2016-10-23,75,21,63,48,3,0.5
2016-10-24,45,22,68,59,< 3,0.6
2016-10-25,56,28,72,64,< 3,0.4
2016-10-26,43,50,10,8,< 3,0.4
2016-10-27,51,28,25,7,3,0.4
2016-10-28,64,19,74,59,< 3,0.4
2016-10-29,,30,66,49,4,0.7
2016-10-30,,48,48,26,3,0.9
2016-10-31,,41,68,47,3,1.0
2016-11-01,,30,36,,3,
2016-11-02,45,45,31,24,< 3,0.7
2016-11-03,63,74,29,23,3,0.9
2016-11-04,35,32,58,49,< 3,0.9
2016-11-05,64,12,53,45,< 3,0.4
2016-11-06,46,12,46,43,< 3,0.4
2016-11-07,44,14,17,11,< 3,0.5
2016-11-08,64,20,49,30,3,0.5
2016-11-09,62,12,48,42,3,0.4
2016-11-10,72,26,51,36,3,0.5
2016-11-11,72,48,37,24,< 3,0.5
2016-11-12,55,39,51,30,< 3,0.5
2016-11-13,66,50,43,24,3,0.5
2016-11-14,46,39,40,19,3,0.6
2016-11-15,50,20,47,43,4,0.3
2016-11-16,76,44,51,46,8,1.3
2016-11-17,73,69,22,14,4,1.3
2016-11-18,63,77,31,,3,1.3
2016-11-19,57,,10,6,3,0.8
2016-11-20,49,,12,8,< 3,0.7
2016-11-21,43,33,19,13,< 3,0.5
2016-11-22,41,27,28,19,< 3,0.4
2016-11-23,38,31,51,40,< 3,0.2
2016-11-24,47,36,50,43,< 3,0.2
2016-11-25,45,35,41,32,< 3,0.3
2016-11-26,33,25,45,37,< 3,0.2
2016-11-27,60,21,52,35,< 3,0.3
2016-11-28,54,40,14,10,4,0.9
2016-11-29,35,25,60,53,3,1.0
2016-11-30,112,32,64,55,12,0.9
2016-12-01,110,58,22,16,11,1.4
2016-12-02,82,68,11,7,6,1.4
2016-12-03,100,68,17,11,4,1.5
2016-12-04,48,19,50,44,< 3,0.7
2016-12-05,77,37,47,35,4,0.9
2016-12-06,71,59,18,11,3,0.9
2016-12-07,58,65,6,4,3,0.7
2016-12-08,71,51,7,6,5,0.8
2016-12-09,47,35,8,6,4,0.7
2016-12-10,57,43,8,6,< 3,0.7
2016-12-11,50,38,6,4,< 3,0.8
2016-12-12,,57,10,6,3,0.8
2016-12-13,50,43,7,5,< 3,0.8
2016-12-14,54,39,6,5,3,0.8
2016-12-15,55,42,8,4,3,0.9
2016-12-16,,45,10,7,< 3,0.6
2016-12-17,74,48,21,12,< 3,0.7
2016-12-18,46,45,33,15,4,0.9
2016-12-19,49,35,5,4,< 3,0.8
2016-12-20,49,36,53,42,< 3,0.9
2016-12-21,41,19,59,54,3,0.3
2016-12-22,68,36,69,62,4,0.6
2016-12-23,68,46,13,8,6,1.1
2016-12-24,68,56,6,5,5,1.1
2016-12-25,77,61,5,4,5,1.3
2016-12-26,66,60,17,10,4,1.3
2016-12-27,82,70,30,14,5,1.2
2016-12-28,66,71,43,16,6,1.1
2016-12-29,81,,44,24,5,0.7
2016-12-30,88,30,53,50,6,1.0
2016-12-31,83,50,30,15,5,1.1
2017-01-01,53,53,8,5,3,1.0
2017-01-02,61,83,9,6,4,1.2
2017-01-03,115,99,15,8,8,2.1
2017-01-04,120,48,55,46,5,2.1
2017-01-05,79,52,17,10,5,1.0
2017-01-06,55,25,79,74,< 3,0.9
2017-01-07,80,30,71,62,< 3,0.8
2017-01-08,75,36,67,53,< 3,0.9
2017-01-09,96,50,71,56,< 3,0.8
2017-01-10,98,70,33,17,5,1.0
2017-01-11,53,26,50,43,3,1.0
2017-01-12,103,45,60,52,6,0.9
2017-01-13,63,51,31,24,4,0.9
2017-01-14,57,,36,26,4,0.7
2017-01-15,58,,24,17,4,0.8
2017-01-16,27,,62,59,< 3,0.8
2017-01-17,24,,67,63,< 3,0.3
2017-01-18,27,,68,64,3,0.3
2017-01-19,22,,69,67,4,0.3
2017-01-20,26,,80,76,5,0.3
2017-01-21,134,,71,67,8,0.9
2017-01-22,124,,57,41,5,1.0
2017-01-23,88,,74,49,5,0.9
2017-01-24,88,,63,54,9,0.6
2017-01-25,129,,69,34,8,0.9
2017-01-26,122,,79,69,6,0.9
2017-01-27,92,,61,51,5,0.9
2017-01-28,120,,53,37,8,0.8
2017-01-29,79,,65,36,5,0.9
2017-01-30,94,,47,29,6,1.1
2017-01-31,95,,14,9,6,1.3
2017-02-01,90,,18,14,5,1.3
2017-02-02,75,,10,7,5,
2017-02-03,66,,10,5,5,
2017-02-04,62,,14,8,5,1.0
2017-02-05,59,,27,14,3,0.7
2017-02-06,63,,61,56,< 3,0.4
2017-02-07,84,,65,62,< 3,0.4
2017-02-08,65,,61,52,< 3,0.5
2017-02-09,40,,65,55,< 3,0.5
2017-02-10,38,,61,59,8,0.4
2017-02-11,78,,43,40,8,0.8
2017-02-12,81,,37,32,6,0.8
2017-02-13,78,,36,26,5,0.7
2017-02-14,52,,35,31,5,0.7
2017-02-15,117,,56,43,6,1.1
2017-02-16,126,,32,21,8,1.3
2017-02-17,145,,38,24,8,1.3
2017-02-18,76,,31,12,4,1.4
2017-02-19,103,,80,66,3,0.6
2017-02-20,78,,49,34,3,0.7
2017-02-21,110,,66,38,6,0.9
2017-02-22,61,,20,11,3,0.9
2017-02-23,94,,38,23,4,0.6
2017-02-24,47,,39,24,< 3,0.6
2017-02-25,46,58,66,31,3,0.5
2017-02-26,75,15,73,69,< 3,0.4
2017-02-27,69,34,83,74,< 3,0.6
2017-02-28,99,41,88,67,3,0.6
2017-03-01,51,33,58,53,< 3,0.6
2017-03-02,42,23,75,57,< 3,0.5
2017-03-03,76,28,86,78,< 3,0.4
2017-03-04,52,29,85,76,< 3,0.4
2017-03-05,69,26,77,68,3,0.5
2017-03-06,55,5,85,76,< 3,0.5
2017-03-07,48,16,67,54,< 3,0.3
2017-03-08,67,22,82,63,4,0.3
2017-03-09,113,28,77,69,5,0.6
2017-03-10,91,55,70,51,6,0.6
2017-03-11,65,34,92,79,3,0.7
2017-03-12,90,24,87,79,< 3,0.5
2017-03-13,65,23,90,83,< 3,0.6
2017-03-14,122,40,82,75,5,0.7
2017-03-15,95,58,77,64,< 3,0.8
2017-03-16,58,47,105,89,3,0.5
2017-03-17,63,34,113,101,4,0.4
2017-03-18,69,49,110,91,6,0.4
2017-03-19,74,60,84,66,3,0.5
2017-03-20,71,57,98,88,3,0.6
2017-03-21,64,37,72,64,< 3,0.4
2017-03-22,39,45,81,68,< 3,0.4
2017-03-23,25,36,83,74,< 3,0.2
2017-03-24,31,35,84,76,< 3,0.2
2017-03-25,69,30,92,79,< 3,0.3
2017-03-26,56,38,100,90,< 3,0.4
2017-03-27,29,21,101,94,< 3,0.2
2017-03-28,89,19,94,85,3,0.4
2017-03-29,103,44,92,79,3,0.5
2017-03-30,90,46,101,76,3,0.5
2017-03-31,76,39,106,84,6,0.5
2017-04-01,71,25,123,112,3,0.4
2017-04-02,20,24,113,102,3,0.2
2017-04-03,15,22,108,102,3,0.2
2017-04-04,101,20,119,102,3,0.3
2017-04-05,89,19,130,115,4,0.3
2017-04-06,53,16,105,97,< 3,0.2
2017-04-07,66,33,95,76,< 3,0.2
2017-04-08,31,16,94,88,< 3,0.2
2017-04-09,41,19,112,106,< 3,0.2
2017-04-10,71,19,108,101,5,0.2
2017-04-11,63,17,124,104,< 3,0.2
2017-04-12,30,16,98,85,5,0.2
2017-04-13,30,11,105,94,3,0.2
2017-04-14,50,29,129,112,3,
2017-04-15,21,23,114,107,4,
2017-04-16,17,21,103,96,3,0.1
2017-04-17,28,19,106,100,4,0.1
2017-04-18,22,7,101,97,5,0.1
2017-04-19,51,10,79,75,< 3,0.2
2017-04-20,54,15,94,89,< 3,0.2
2017-04-21,74,21,101,94,3,0.2
2017-04-22,54,23,111,103,< 3,0.2
2017-04-23,66,27,125,112,< 3,0.2
2017-04-24,45,21,129,119,< 3,0.2
2017-04-25,28,13,109,101,3,0.2
2017-04-26,21,17,108,101,< 3,0.2
2017-04-27,53,,60,75,< 3,0.3
2017-04-28,41,,51,39,< 3,0.3
2017-04-29,66,,82,77,< 3,0.2
2017-04-30,47,16,108,102,< 3,0.3
2017-05-01,104,15,124,116,3,0.3
2017-05-02,58,15,112,97,3,0.3
2017-05-03,50,19,103,96,< 3,0.2
2017-05-04,46,10,95,88,< 3,0.2
2017-05-05,48,13,89,82,< 3,0.2
2017-05-06,57,21,103,89,< 3,0.2
2017-05-07,33,14,93,85,< 3,0.2
2017-05-08,29,12,89,87,< 3,0.2
2017-05-09,57,27,56,52,< 3,0.3
2017-05-10,56,8,100,92,3,0.2
2017-05-11,23,12,93,83,3,0.1
2017-05-12,23,18,90,86,3,0.2
2017-05-13,49,25,90,86,< 3,0.2
2017-05-14,51,19,108,97,3,0.1
2017-05-15,44,26,111,101,3,0.1
2017-05-16,41,13,102,89,< 3,0.1
2017-05-17,110,17,111,102,< 3,0.2
2017-05-18,58,19,125,119,3,0.2
2017-05-19,28,15,124,118,< 3,0.1
2017-05-20,68,11,104,95,3,0.1
2017-05-21,50,14,82,71,< 3,0.1
2017-05-22,54,11,112,100,< 3,0.1
2017-05-23,51,11,119,111,< 3,0.2
2017-05-24,59,23,153,139,3,0.2
2017-05-25,80,33,156,135,4,0.2
2017-05-26,23,13,96,114,3,0.1
2017-05-27,27,12,115,109,< 3,0.1
2017-05-28,52,16,123,117,< 3,0.1
2017-05-29,40,14,122,116,4,0.2
2017-05-30,43,14,124,117,< 3,0.1
2017-05-31,34,21,138,,< 3,0.3
2017-06-01,30,25,132,123,4,0.3
2017-06-02,37,27,148,128,8,0.2
2017-06-03,21,24,138,118,5,0.2
2017-06-04,21,20,131,128,3,0.2
2017-06-05,29,19,105,102,< 3,0.1
2017-06-06,26,12,96,90,< 3,0.1
2017-06-07,32,15,91,85,< 3,0.1
2017-06-08,39,,105,94,3,0.1
2017-06-09,26,,108,100,< 3,0.1
2017-06-10,37,,137,130,4,0.1
2017-06-11,34,,174,154,5,0.2
2017-06-12,20,,126,122,3,0.1
2017-06-13,27,,135,122,6,0.1
2017-06-14,21,,143,122,4,0.1
2017-06-15,28,,136,121,4,0.2
2017-06-16,20,,146,129,< 3,0.2
2017-06-17,25,,144,135,< 3,0.2
2017-06-18,13,,108,104,< 3,0.2
2017-06-19,34,,122,114,< 3,0.1
2017-06-20,44,,137,128,6,0.1
2017-06-21,35,,171,155,8,0.1
2017-06-22,48,,179,163,4,0.2
2017-06-23,32,,172,159,4,0.2
2017-06-24,48,,149,130,4,0.2
2017-06-25,33,,130,119,< 3,0.2
2017-06-26,21,,91,99,< 3,0.2
2017-06-27,27,,117,109,< 3,0.2
2017-06-28,36,,104,100,< 3,0.2
2017-06-29,19,,89,86,< 3,0.2
2017-06-30,28,,93,84,< 3,0.1
2017-07-01,32,,97,89,< 3,0.1
2017-07-02,28,,103,96,< 3,0.1
2017-07-03,22,,102,99,< 3,0.1
2017-07-04,45,,113,100,9,0.1
2017-07-05,19,,102,95,< 3,0.1
2017-07-06,54,,134,124,< 3,0.1
2017-07-07,41,,155,143,< 3,0.2
2017-07-08,34,,173,160,5,0.2
2017-07-09,38,,164,156,< 3,0.2
2017-07-10,25,,132,116,< 3,0.2
2017-07-11,37,,128,120,4,0.2
2017-07-12,30,,120,104,4,0.2
2017-07-13,31,,112,109,< 3,0.2
2017-07-14,29,,124,113,< 3,0.3
2017-07-15,54,,111,99,< 3,0.1
2017-07-16,19,,107,96,< 3,0.1
2017-07-17,38,,98,95,< 3,0.1
2017-07-18,49,,126,119,< 3,0.1
2017-07-19,34,,161,150,3,0.1
2017-07-20,31,,157,139,3,0.2
2017-07-21,47,,152,140,3,0.2
2017-07-22,19,,143,133,< 3,0.2
2017-07-23,34,,138,123,< 3,0.2
2017-07-24,24,,131,120,3,0.2
2017-07-25,35,,98,94,< 3,0.2
2017-07-26,25,,112,100,< 3,0.1
2017-07-27,34,,112,100,< 3,0.2
2017-07-28,36,,123,119,< 3,0.2
2017-07-29,17,,132,124,3,0.2
2017-07-30,12,,139,131,< 3,0.2
2017-07-31,16,,122,113,< 3,0.2
2017-08-01,30,,124,111,4,0.2
2017-08-02,28,,161,147,< 3,0.3
2017-08-03,50,,142,129,< 3,0.3
2017-08-04,50,,155,145,3,0.2
2017-08-05,57,,153,144,< 3,0.2
2017-08-06,21,,140,131,3,
2017-08-07,23,,130,116,3,
2017-08-08,20,,104,97,< 3,
2017-08-09,18,,111,107,< 3,0.2
2017-08-10,18,,101,94,< 3,0.3
2017-08-11,19,,69,65,< 3,0.3
2017-08-12,30,,93,89,< 3,0.1
2017-08-13,20,,114,109,< 3,0.1
2017-08-14,25,,112,107,< 3,0.1
2017-08-15,27,,95,89,3,0.2
2017-08-16,13,,114,103,< 3,0.2
2017-08-17,31,,129,120,< 3,0.2
2017-08-18,18,,126,121,5,0.2
2017-08-19,28,,128,121,< 3,0.2
2017-08-20,23,,110,96,< 3,0.2
2017-08-21,36,,103,94,< 3,0.1
2017-08-22,19,,95,89,< 3,0.1
2017-08-23,15,,110,99,3,0.1
2017-08-24,21,,121,110,3,0.2
2017-08-25,40,,136,119,< 3,0.2
2017-08-26,16,,138,128,< 3,0.2
2017-08-27,49,,132,123,3,0.2
2017-08-28,55,,133,121,< 3,0.2
2017-08-29,19,,89,82,< 3,0.2
2017-08-30,23,,109,98,< 3,0.1
2017-08-31,37,,137,119,< 3,0.1
2017-09-01,16,,114,102,< 3,0.2
2017-09-02,27,,85,79,< 3,0.2
2017-09-03,28,,83,71,< 3,0.1
2017-09-04,32,,90,78,< 3,0.1
2017-09-05,27,,97,82,< 3,0.2
2017-09-06,49,,123,106,< 3,0.2
2017-09-07,37,,155,131,3,0.2
2017-09-08,52,,98,91,< 3,0.2
2017-09-09,26,,94,83,< 3,0.1
2017-09-10,20,,98,87,< 3,0.1
2017-09-11,18,,80,76,< 3,0.1
2017-09-12,41,,76,76,< 3,0.2
2017-09-13,40,,60,53,< 3,0.2
2017-09-14,57,,81,70,< 3,0.1
2017-09-15,33,,57,46,< 3,0.2
2017-09-16,24,,67,60,< 3,0.1
2017-09-17,53,,69,60,< 3,0.2
2017-09-18,39,,87,79,< 3,0.2
2017-09-19,40,,64,55,< 3,0.2
2017-09-20,28,,62,51,< 3,0.1
2017-09-21,72,,81,62,< 3,0.2
2017-09-22,53,,99,88,< 3,0.3
2017-09-23,,,123,101,3,0.2
2017-09-24,,,119,101,< 3,0.2
2017-09-25,23,,87,78,< 3,0.2
2017-09-26,18,,86,78,< 3,0.2
2017-09-27,58,,88,77,< 3,0.2
2017-09-28,49,,96,83,< 3,0.2
2017-09-29,27,,87,79,< 3,0.2
2017-09-30,37,,95,83,< 3,0.2
2017-10-01,36,,92,84,< 3,0.2
2017-10-02,40,,71,70,4,0.2
2017-10-03,52,,99,85,3,0.2
2017-10-04,67,,60,51,< 3,0.4
2017-10-05,75,,86,73,< 3,0.4
2017-10-06,51,,86,66,< 3,0.3
2017-10-07,42,,71,58,< 3,0.3
2017-10-08,57,,65,49,< 3,0.2
2017-10-09,44,,89,73,< 3,0.2
2017-10-10,60,,93,81,< 3,0.3
2017-10-11,57,,97,77,3,0.3
