,NO2,PM10,O3_max,O3_8h,SO2,CO
2021-09-09,82,25,125,115,4,0.4
2021-09-10,62,29,136,119,4,0.5
2021-09-11,62,29,141,122,4,0.4
2021-09-12,53,32,140,123,< 3,0.4
2021-09-13,54,28,142,129,3,0.6
2021-09-14,70,32,151,138,3,0.5
2021-09-15,53,38,159,132,7,0.5
2021-09-16,54,37,112,97,< 3,0.5
2021-09-17,45,41,45,62,< 3,0.5
2021-09-18,33,12,95,79,< 3,0.4
2021-09-19,37,9,86,74,3,0.4
2021-09-20,30,13,68,48,< 3,0.4
2021-09-21,34,9,88,74,< 3,0.4
2021-09-22,54,9,82,71,< 3,0.4
2021-09-23,57,16,85,74,< 3,0.4
2021-09-24,43,18,94,83,< 3,0.4
2021-09-25,67,24,112,100,< 3,0.4
2021-09-26,40,28,98,90,< 3,0.5
2021-09-27,31,31,78,58,< 3,0.5
2021-09-28,43,24,54,47,< 3,0.6
2021-09-29,91,23,106,87,< 3,0.6
2021-09-30,45,25,113,97,< 3,0.3
2021-10-01,56,9,74,68,< 3,0.3
2021-10-02,75,12,87,75,< 3,0.4
2021-10-03,54,15,88,76,< 3,0.5
2021-10-04,44,21,91,83,< 3,0.4
2021-10-05,54,20,76,53,< 3,0.4
2021-10-06,52,14,71,55,< 3,0.3
2021-10-07,37,9,68,46,< 3,0.3
2021-10-08,50,8,49,43,< 3,0.4
2021-10-09,53,14,50,43,< 3,0.5
2021-10-10,39,23,79,71,< 3,0.3
2021-10-11,37,22,80,72,< 3,0.3
2021-10-12,58,23,72,57,< 3,0.5
2021-10-13,75,30,53,37,< 3,0.6
2021-10-14,50,24,73,56,< 3,0.7
2021-10-15,70,16,69,49,< 3,0.6
2021-10-16,79,33,46,,< 3,0.9
2021-10-17,74,26,58,46,< 3,0.9
2021-10-18,70,19,68,57,< 3,0.8
2021-10-19,82,37,65,46,< 3,1
2021-10-20,70,54,54,37,< 3,1.1
2021-10-21,50,80,61,39,< 3,0.9
2021-10-22,53,79,27,17,4,0.7
2021-10-23,41,46,49,34,3,0.7
2021-10-24,39,24,65,49,< 3,0.9
2021-10-25,75,15,66,59,< 3,0.6
2021-10-26,80,23,60,49,3,0.9
2021-10-27,89,38,39,20,5,1
2021-10-28,97,38,65,47,< 3,1.2
2021-10-29,86,38,66,47,< 3,1.2
2021-10-30,76,49,55,47,3,1.4
2021-10-31,80,52,69,49,6,1.4
2021-11-01,54,64,64,47,< 3,0.9
2021-11-02,53,48,53,47,< 3,0.9
2021-11-03,63,24,55,42,< 3,0.8
2021-11-04,43,21,25,18,< 3,0.9
2021-11-05,70,21,59,,< 3,1.1
2021-11-06,77,19,56,35,< 3,1.2
2021-11-07,64,18,66,53,< 3,0.6
2021-11-08,56,15,47,32,< 3,0.8
2021-11-09,51,27,49,39,< 3,0.8
2021-11-10,56,20,53,43,< 3,0.5
2021-11-11,57,,49,31,< 3,0.7
2021-11-12,53,,39,24,3,0.8
2021-11-13,53,56,24,13,3,1.2
2021-11-14,62,79,15,9,< 3,1.6
2021-11-15,28,22,60,50,< 3,0.8
2021-11-16,57,21,47,38,6,0.5
2021-11-17,56,34,31,23,< 3,0.8
2021-11-18,44,35,35,23,3,0.7
2021-11-19,66,38,41,30,< 3,1.1
2021-11-20,46,41,31,19,< 3,1.2
2021-11-21,44,52,21,14,< 3,1.1
2021-11-22,32,38,13,10,< 3,1.1
2021-11-23,50,38,30,17,< 3,0.7
2021-11-24,63,9,48,35,< 3,0.6
2021-11-25,94,33,46,32,< 3,1.3
2021-11-26,52,21,24,16,< 3,1.4
2021-11-27,48,23,30,17,< 3,0.9
2021-11-28,53,34,32,17,< 3,1
2021-11-29,40,12,51,44,< 3,0.7
2021-11-30,61,15,56,39,< 3,0.8
2021-12-01,67,25,50,39,< 3,0.9
2021-12-02,69,42,29,18,< 3,1
2021-12-03,55,31,53,15,< 3,0.9
2021-12-04,92,16,50,36,< 3,0.7
2021-12-05,52,22,35,24,< 3,0.7
2021-12-06,31,24,48,34,< 3,0.5
2021-12-07,93,26,59,40,< 3,1.5
2021-12-08,70,41,45,26,< 3,1.6
2021-12-09,52,20,60,56,< 3,1.4
2021-12-10,54,18,40,54,< 3,0.6
2021-12-11,55,30,26,14,3,1
2021-12-12,77,30,49,29,< 3,1.3
2021-12-13,68,60,36,17,< 3,1.6
2021-12-14,106,67,42,20,3,1.9
2021-12-15,95,76,16,10,3,2
2021-12-16,101,64,32,16,3,2.2
2021-12-17,93,54,27,12,3,1.9
2021-12-18,58,58,10,7,< 3,1.5
2021-12-19,47,50,9,7,< 3,1.4
2021-12-20,45,33,10,8,< 3,1
2021-12-21,74,39,34,17,< 3,1
2021-12-22,53,31,19,13,< 3,1.1
2021-12-23,115,49,37,23,3,2
2021-12-24,64,61,8,7,< 3,2
2021-12-25,43,61,11,9,< 3,1
2021-12-26,41,66,14,9,< 3,0.9
2021-12-27,41,43,12,7,< 3,1.1
2021-12-28,52,43,19,9,< 3,1.3
2021-12-29,42,,14,9,< 3,1.1
2021-12-30,59,62,15,9,< 3,1.2
2021-12-31,36,42,10,7,< 3,1.4
2022-01-01,40,30,9,6,< 3,1
2022-01-02,39,47,11,7,< 3,1.2
2022-01-03,41,38,5,5,< 3,1.2
2022-01-04,53,47,8,6,< 3,1.3
2022-01-05,42,56,9,6,< 3,1.3
2022-01-06,33,34,65,37,< 3,1
2022-01-07,76,21,73,61,< 3,1.2
2022-01-08,93,31,60,45,< 3,1.4
2022-01-09,66,46,48,33,< 3,1.2
2022-01-10,55,55,28,17,< 3,1.3
2022-01-11,91,47,23,14,< 3,1.1
2022-01-12,99,45,57,29,< 3,1.5
2022-01-13,101,44,53,34,< 3,1.2
2022-01-14,92,64,38,24,< 3,1.6
2022-01-15,138,103,10,8,7,2.3
2022-01-16,104,95,36,21,< 3,2.8
2022-01-17,73,66,57,31,< 3,2.3
2022-01-18,58,66,23,12,< 3,1.7
2022-01-19,94,54,61,36,< 3,1.7
2022-01-20,66,60,40,31,< 3,2.2
2022-01-21,49,60,42,28,< 3,
2022-01-22,107,50,68,40,3,1.4
2022-01-23,76,78,37,22,< 3,1.9
2022-01-24,81,70,59,39,< 3,1.4
2022-01-25,91,80,25,12,< 3,1.7
2022-01-26,52,49,40,23,< 3,1.3
2022-01-27,51,76,21,17,< 3,0.8
2022-01-28,67,87,23,14,< 3,1
2022-02-03,72,40,60,45,3,0.8
2022-02-04,83,36,72,53,< 3,0.8
2022-02-05,71,43,41,31,< 3,1
2022-02-08,64,35,81,63,< 3,0.5
2022-02-09,83,40,37,44,9,0.9
2022-02-10,73,62,56,41,3,1.6
2022-02-11,72,78,35,23,3,1.5
2022-02-12,85,101,39,23,< 3,1.4
2022-02-13,83,27,75,68,< 3,1.1
2022-02-14,60,28,80,69,< 3,0.8
2022-02-15,71,53,33,26,< 3,1
2022-02-16,57,37,30,23,< 3,0.8
2022-02-19,67,49,59,45,< 3,1.7
2022-02-22,59,63,53,39,< 3,0.9
2022-02-23,69,39,65,54,< 3,1.1
2022-02-24,67,37,74,58,< 3,
2022-02-25,79,50,71,58,3,1.3
2022-02-26,68,38,81,65,< 3,1.1
2022-02-27,53,13,81,74,< 3,0.4
2022-02-28,59,16,84,79,< 3,0.5
2022-03-01,70,25,85,78,3,0.6
2022-03-02,63,20,81,75,< 3,0.5
2022-03-03,66,51,68,54,< 3,1
2022-03-04,80,62,77,54,3,0.9
2022-03-06,70,30,88,83,< 3,1.2
2022-03-07,63,23,87,82,< 3,0.5
2022-03-08,67,34,84,76,< 3,0.7
2022-03-09,70,31,89,82,< 3,0.7
2022-03-11,88,69,97,79,< 3,1.4
2022-03-12,56,40,90,85,3,0.6
2022-03-14,90,48,107,101,< 3,1.3
2022-03-15,71,36,101,96,4,0.7
2022-03-16,78,52,84,73,4,0.9
2022-03-17,58,63,77,70,< 3,0.8
2022-03-18,90,66,79,52,< 3,0.6
2022-03-20,100,37,104,99,< 3,0.6
2022-03-21,102,32,116,109,7,0.7
2022-03-23,103,40,118,109,3,1.2
2022-03-29,65,56,126,103,4,0.7
2022-03-31,39,40,82,72,< 3,0.5
2022-04-01,47,24,66,61,< 3,0.4
2022-04-02,40,20,78,58,< 3,0.5
2022-04-03,19,10,91,84,< 3,0.4
2022-04-04,33,14,96,91,< 3,0.4
2022-04-05,55,22,90,87,< 3,0.6
2022-04-06,49,37,110,98,< 3,0.7
2022-04-07,61,37,118,113,3,0.7
2022-04-08,57,35,119,111,< 3,0.5
2022-04-09,57,42,97,82,< 3,0.5
2022-04-10,17,13,92,77,< 3,0.3
2022-04-11,21,9,101,97,< 3,0.3
2022-04-12,52,16,107,102,< 3,0.4
2022-04-13,38,21,110,103,< 3,0.4
2022-04-14,63,25,121,110,5,0.4
2022-04-15,59,25,139,124,4,0.5
2022-04-16,75,19,127,122,< 3,0.5
2022-04-17,72,18,100,92,< 3,0.6
2022-04-18,35,19,103,100,< 3,0.2
2022-04-19,23,15,113,107,< 3,0.3
2022-04-20,53,18,106,105,3,0.4
2022-04-21,35,14,106,103,< 3,0.3
2022-04-22,39,20,98,86,< 3,0.3
2022-04-23,32,12,78,70,< 3,0.5
2022-04-24,31,18,93,85,< 3,0.5
2022-04-25,18,7,98,91,< 3,0.3
2022-04-26,20,16,97,88,< 3,0.4
2022-04-27,30,13,84,72,< 3,0.4
2022-04-28,52,9,114,103,< 3,0.4
2022-04-29,50,16,118,109,< 3,0.5
2022-04-30,54,17,122,115,< 3,0.4
2022-05-01,53,20,131,124,< 3,0.4
2022-05-02,22,17,116,106,< 3,0.4
2022-05-03,66,18,117,109,< 3,0.4
2022-05-04,37,19,118,111,< 3,0.5
2022-05-05,40,23,121,112,3,0.3
2022-05-06,23,24,98,85,< 3,0.3
2022-05-07,52,16,82,76,< 3,0.3
2022-05-08,45,9,84,76,< 3,0.4
2022-05-09,34,18,110,101,< 3,0.4
2022-05-10,66,22,116,112,< 3,0.4
2022-05-11,50,29,133,121,< 3,0.4
2022-05-12,41,30,147,140,< 3,0.4
2022-05-13,33,28,147,139,< 3,0.4
2022-05-14,26,25,151,142,< 3,0.3
2022-05-15,30,20,147,128,< 3,0.4
2022-05-16,23,17,136,126,< 3,0.4
2022-05-17,47,22,148,127,< 3,0.4
2022-05-18,37,17,134,123,< 3,0.4
2022-05-19,32,15,105,102,< 3,0.3
2022-05-20,42,17,129,122,< 3,0.2
2022-05-21,52,17,130,119,3,0.4
2022-05-22,28,22,186,171,4,0.4
2022-05-23,29,24,157,144,< 3,0.4
2022-05-24,25,21,133,125,< 3,0.3
2022-05-25,18,26,117,105,3,0.3
2022-05-26,25,23,133,123,< 3,0.3
2022-05-27,56,28,120,106,< 3,0.4
2022-05-28,50,32,141,125,< 3,0.4
2022-05-29,36,22,92,81,< 3,0.3
2022-05-30,13,6,83,80,< 3,0.2
2022-05-31,23,11,85,81,< 3,0.2
2022-06-01,23,19,111,99,< 3,0.3
2022-06-02,39,31,109,102,< 3,0.4
2022-06-03,29,30,124,115,< 3,0.3
2022-06-04,44,24,112,92,< 3,0.5
2022-06-05,29,27,124,116,< 3,0.5
2022-06-06,23,22,126,118,< 3,0.3
2022-06-07,31,16,137,120,< 3,0.3
2022-06-08,32,16,108,84,< 3,0.4
2022-06-09,33,13,109,98,< 3,0.4
2022-06-10,41,9,85,76,< 3,0.3
2022-06-11,69,14,105,93,< 3,0.5
2022-06-12,58,16,143,132,< 3,0.5
2022-06-13,37,19,144,136,4,0.4
2022-06-14,36,19,143,131,3,0.4
2022-06-15,30,19,124,118,< 3,0.3
2022-06-16,40,18,129,118,< 3,0.3
2022-06-17,31,20,152,138,5,0.3
2022-06-18,34,23,163,149,< 3,0.3
2022-06-19,22,21,144,139,< 3,0.3
2022-06-20,34,21,147,139,3,0.3
2022-06-21,34,24,144,122,3,0.3
2022-06-22,32,27,152,142,< 3,0.3
2022-06-23,22,27,134,116,< 3,0.3
2022-06-24,32,41,147,131,< 3,0.4
2022-06-25,26,22,125,117,< 3,0.3
2022-06-26,20,19,130,122,< 3,0.3
2022-06-27,23,28,129,126,< 3,0.3
2022-06-28,30,28,106,103,5,0.3
2022-06-29,43,39,104,92,< 3,0.3
2022-06-30,23,26,118,112,< 3,0.3
2022-07-01,30,31,136,123,< 3,0.4
2022-07-02,30,24,117,101,< 3,0.4
2022-07-03,34,22,153,142,< 3,0.4
2022-07-04,50,22,183,169,< 3,0.4
2022-07-05,46,23,165,150,< 3,0.4
2022-07-06,27,17,169,156,< 3,0.2
2022-07-07,56,12,129,124,< 3,0.3
2022-07-08,42,16,134,128,< 3,0.3
2022-07-09,35,10,117,100,< 3,0.3
2022-07-10,34,10,115,110,< 3,0.3
2022-07-11,33,11,119,110,< 3,0.3
2022-07-12,22,16,95,90,< 3,0.3
2022-07-13,20,14,112,103,< 3,0.3
2022-07-14,25,15,136,130,3,0.3
2022-07-15,54,17,143,124,4,0.3
2022-07-16,45,19,155,146,3,0.3
2022-07-17,21,10,177,157,< 3,0.3
2022-07-18,34,20,134,129,4,0.4
2022-07-19,29,23,144,135,< 3,0.4
2022-07-20,42,22,145,138,3,0.3
2022-07-21,31,,160,139,< 3,0.3
