,NO2,PM10,O3_max,O3_8h,SO2,CO
2018-11-02,12,19,60,59,,
2018-11-03,17,21,35,31,,
2018-11-04,18,17,47,37,,
2018-11-05,19,22,47,43,,
2018-11-06,19,24,48,40,,
2018-11-07,20,23,61,44,,
2018-11-08,17,21,64,54,,
2018-11-09,31,28,38,35,,
2018-11-10,27,30,35,27,,
2018-11-11,16,24,53,47,,
2018-11-12,14,32,63,47,,
2018-11-13,32,38,51,37,,
2018-11-14,29,49,33,18,,
2018-11-15,32,33,51,37,,
2018-11-16,32,20,45,36,,
2018-11-17,25,16,68,60,,
2018-11-18,17,13,67,61,,
2018-11-19,24,14,65,61,,
2018-11-20,21,16,46,40,,
2018-11-21,38,12,48,47,,
2018-11-22,34,36,14,10,,
2018-11-23,36,45,13,6,,
2018-11-24,40,36,36,22,,
2018-11-25,30,15,43,39,,
2018-11-26,30,28,32,22,,
2018-11-27,32,32,8,,,
2018-11-28,31,17,28,18,,
2018-11-29,42,21,14,,,
2018-11-30,43,24,52,,,
2018-12-01,40,31,41,35,,
2018-12-02,45,60,33,17,,
2018-12-03,37,80,5,< 4,,
2018-12-04,40,76,19,10,,
2018-12-05,38,77,4,< 4,,
2018-12-06,41,47,16,11,,
2018-12-07,41,28,44,37,,
2018-12-08,49,57,7,< 4,,
2018-12-09,38,48,13,9,,
2018-12-10,31,36,49,40,,
2018-12-11,35,26,33,21,,
2018-12-12,43,21,40,25,,
2018-12-13,46,22,36,27,,
2018-12-14,52,16,51,43,,
2018-12-15,47,19,46,37,,
2018-12-16,43,40,24,16,,
2018-12-17,45,53,22,17,,
2018-12-18,47,59,21,17,,
2018-12-19,39,62,5,< 4,,
2018-12-20,47,52,34,11,,
2018-12-21,54,31,63,45,,
2018-12-22,52,39,< 4,< 4,,
2018-12-23,39,56,4,< 4,,
2018-12-24,35,52,4,< 4,,
2018-12-25,35,41,14,8,,
2018-12-26,32,23,12,10,,
2018-12-27,30,28,16,12,,
2018-12-28,39,27,10,8,,
2018-12-29,39,36,8,< 4,,
2018-12-30,41,64,6,4,,
2018-12-31,44,74,14,5,,
2019-01-01,45,83,22,8,,
2019-01-02,39,54,25,21,,
2019-01-03,31,33,65,51,,
2019-01-04,36,16,56,52,,
2019-01-05,39,31,36,26,,
2019-01-06,49,60,13,8,,
2019-01-07,51,82,23,15,,
2019-01-08,48,67,50,34,,
2019-01-09,45,54,12,7,,
2019-01-10,40,53,7,4,,
2019-01-11,39,57,24,17,,
2019-01-12,39,27,30,20,,
2019-01-13,51,62,7,5,,
2019-01-14,42,60,25,18,,
2019-01-15,45,60,67,40,,
2019-01-16,41,18,68,58,,
2019-01-17,54,43,33,20,,
2019-01-18,50,55,34,20,,
2019-01-19,40,43,54,49,,
2019-01-20,37,14,56,54,,
2019-01-21,27,29,50,39,,
2019-01-22,48,43,39,30,,
2019-01-23,44,21,70,60,,
2019-01-24,17,17,62,56,,
2019-01-25,37,18,61,55,,
2019-01-26,41,33,63,53,,
2019-01-27,52,71,18,19,,
2019-01-28,29,44,64,59,,
2019-01-29,44,47,58,50,,
2019-01-30,59,29,58,34,,
2019-01-31,58,17,50,38,,
2019-02-01,37,32,49,28,,
2019-02-02,41,15,60,53,,
2019-02-03,50,27,58,29,,
2019-02-04,40,28,50,37,,
2019-02-05,37,23,59,54,,
2019-02-06,42,23,55,46,,
2019-02-07,39,24,84,70,,
2019-02-08,49,46,46,32,,
2019-02-09,52,60,65,36,,
2019-02-10,51,56,44,32,,
2019-02-11,50,101,29,22,,
2019-02-12,25,45,62,48,,
2019-02-13,40,14,64,52,,
2019-02-14,30,21,75,70,,
2019-02-15,49,39,57,40,,
2019-02-16,36,60,63,48,,
2019-02-17,40,48,59,46,,
2019-02-18,37,91,60,47,,
2019-02-19,49,114,78,48,,
2019-02-20,60,121,21,23,,
2019-02-21,34,113,64,45,,
2019-02-22,42,96,52,31,,
2019-02-23,46,104,90,59,,
2019-02-24,45,44,86,83,,
2019-02-25,28,26,79,73,,
2019-02-26,45,42,64,55,,
2019-02-27,53,61,61,37,,
2019-02-28,42,68,79,56,,
2019-03-01,43,64,84,70,,
2019-03-02,42,60,70,63,,
2019-03-03,28,72,90,67,,
2019-03-04,22,84,108,92,,
2019-03-05,38,62,64,66,,
2019-03-06,41,59,79,53,,
2019-03-07,30,57,87,73,,
2019-03-08,28,46,73,62,,
2019-03-09,39,28,89,77,,
2019-03-10,25,28,87,72,,
2019-03-11,26,37,73,59,,
2019-03-12,16,37,85,77,,
2019-03-13,38,11,90,80,,
2019-03-14,35,16,83,64,,
2019-03-15,38,33,66,55,,
2019-03-16,26,46,85,78,,
2019-03-17,24,62,95,87,,
2019-03-18,20,43,85,79,,
2019-03-19,15,16,80,77,,
2019-03-20,22,9,82,80,,
2019-03-21,12,13,89,84,,
2019-03-22,23,20,92,85,,
2019-03-23,30,24,102,94,,
2019-03-24,19,16,101,100,,
2019-03-25,33,24,110,99,,
2019-03-26,22,37,124,111,,
2019-03-27,23,11,90,87,,
2019-03-28,17,11,90,86,,
2019-03-29,12,11,89,85,,
2019-03-30,24,14,88,82,,
2019-03-31,35,31,106,92,,
2019-04-01,17,33,121,113,,
2019-04-02,27,24,126,116,,
2019-04-03,16,27,115,104,,
2019-04-04,13,27,104,95,,
2019-04-05,8,19,98,91,,
2019-04-06,11,11,88,78,,
2019-04-07,21,23,86,78,,
2019-04-08,16,15,104,86,,
2019-04-09,19,30,62,52,,
2019-04-10,26,28,74,60,,
2019-04-11,17,23,96,83,,
2019-04-12,12,11,72,77,,
2019-04-13,15,10,79,75,,
2019-04-14,24,23,69,72,,
2019-04-15,15,24,75,70,,
2019-04-16,21,14,108,90,,
2019-04-17,25,27,123,101,,
2019-04-18,29,29,129,115,,
2019-04-19,20,24,114,107,,
2019-04-20,14,10,111,103,,
2019-04-21,14,15,119,114,,
2019-04-22,9,14,127,118,,
2019-04-23,8,25,108,100,,
2019-04-24,8,18,82,91,,
2019-04-25,9,33,92,82,,
2019-04-26,4,45,94,89,,
2019-04-27,6,46,86,80,,
2019-04-28,26,10,95,89,,
2019-04-29,14,9,93,85,,
2019-04-30,10,6,85,79,,
2019-05-01,16,12,87,74,,
2019-05-02,14,9,114,103,,
2019-05-03,15,15,111,105,,
2019-05-04,10,12,85,81,,
2019-05-05,7,12,90,86,,
2019-05-06,6,7,75,79,,
2019-05-07,17,7,91,85,,
2019-05-08,13,11,99,94,,
2019-05-09,18,13,83,79,,
2019-05-10,12,11,102,94,,
2019-05-11,13,15,102,98,,
2019-05-12,10,13,94,90,,
2019-05-13,5,5,81,85,,
2019-05-14,12,5,78,71,,
2019-05-15,11,9,92,88,,
2019-05-16,16,8,75,68,,
2019-05-17,14,8,84,74,,
2019-05-18,13,7,92,87,,
2019-05-19,12,9,80,71,,
2019-05-20,6,9,74,67,,
2019-05-21,10,12,73,69,,
2019-05-22,20,19,75,64,,
2019-05-23,14,25,108,97,,
2019-05-24,12,23,109,105,,
2019-05-25,7,18,119,112,,
2019-05-26,12,20,112,96,,
2019-05-27,5,20,109,104,,
2019-05-28,7,8,98,92,,
2019-05-29,7,15,90,75,,
2019-05-30,9,6,69,63,,
2019-05-31,12,10,82,77,,
2019-06-01,13,7,95,85,,
2019-06-02,13,10,108,105,,
2019-06-03,7,13,112,107,,
2019-06-04,18,13,141,121,,
2019-06-05,13,19,137,129,,
2019-06-06,8,32,113,107,,
2019-06-07,6,26,105,92,,
2019-06-08,9,26,118,106,,
2019-06-09,8,25,113,106,,
2019-06-10,9,29,131,120,,
2019-06-11,21,29,99,93,,
2019-06-12,17,40,110,98,,
2019-06-13,10,39,102,97,,
2019-06-14,12,11,140,133,,
2019-06-15,12,16,133,122,,
2019-06-16,17,30,164,142,,
2019-06-17,15,30,137,129,,
2019-06-18,11,15,119,,,
2019-06-19,16,19,154,143,,
2019-06-20,23,20,163,146,,
2019-06-21,19,22,143,133,,
2019-06-22,17,22,156,148,,
2019-06-23,21,19,100,116,,
2019-06-24,22,18,139,131,,
2019-06-25,22,16,167,157,,
2019-06-26,18,18,177,160,,
2019-06-27,16,30,201,176,,
2019-06-28,32,40,252,231,,
2019-06-29,42,36,151,161,,
2019-06-30,19,22,156,148,,
2019-07-01,17,20,174,169,,
2019-07-02,19,23,170,157,,
2019-07-03,26,25,184,176,,
2019-07-04,15,15,183,161,,
2019-07-05,17,15,168,150,,
2019-07-06,22,23,197,181,,
2019-07-07,18,28,173,168,,
2019-07-08,17,21,125,131,,
2019-07-09,15,15,157,141,,
2019-07-10,16,13,106,106,,
2019-07-11,15,11,118,113,,
2019-07-12,19,15,126,120,,
2019-07-13,23,19,139,130,,
2019-07-14,11,11,130,121,,
2019-07-15,18,7,116,113,,
2019-07-16,25,8,92,83,,
2019-07-17,27,9,142,135,,
2019-07-18,24,16,136,132,,
2019-07-19,16,16,132,125,,
2019-07-20,18,17,151,146,,
2019-07-21,25,20,153,148,,
2019-07-22,15,26,173,159,,
2019-07-23,21,23,177,164,,
2019-07-24,27,20,173,155,,
2019-07-25,22,17,154,148,,
2019-07-26,23,17,133,125,,
2019-07-27,23,23,182,163,,
2019-07-28,18,16,113,108,,
2019-07-29,14,15,84,76,,
2019-07-30,14,21,123,114,,
2019-07-31,20,21,164,148,,
2019-08-01,16,18,127,118,,
2019-08-02,13,23,146,134,,
2019-08-03,14,16,127,113,,
2019-08-04,22,9,119,112,,
2019-08-05,16,9,123,120,,
2019-08-06,21,12,141,127,,
2019-08-07,12,15,121,118,,
2019-08-08,12,11,119,111,,
2019-08-09,19,17,113,104,,
2019-08-10,16,20,134,124,,
2019-08-11,12,23,117,111,,
2019-08-12,10,22,135,122,,
2019-08-13,16,22,118,106,,
2019-08-14,16,17,109,99,,
2019-08-15,16,8,95,91,,
2019-08-16,13,7,106,104,,
2019-08-17,12,6,111,103,,
2019-08-18,12,9,117,108,,
2019-08-19,9,10,122,113,,
2019-08-20,11,14,125,118,,
2019-08-21,16,14,140,128,,
2019-08-22,17,17,139,125,,
2019-08-23,23,13,113,102,,
2019-08-24,16,18,104,93,,
2019-08-25,17,23,124,112,,
2019-08-26,13,17,122,112,,
2019-08-27,14,23,136,123,,
2019-08-28,16,27,142,130,,
2019-08-29,19,29,145,128,,
2019-08-30,16,31,138,130,,
2019-08-31,18,27,147,132,,
2019-09-01,15,22,151,131,,
2019-09-02,17,20,145,133,,
2019-09-03,24,23,104,98,,
2019-09-04,13,9,92,86,,
2019-09-05,16,10,130,116,,
2019-09-06,24,12,139,124,,
2019-09-07,12,15,92,92,,
2019-09-08,16,14,93,76,,
2019-09-09,8,8,85,75,,
2019-09-10,16,8,93,74,,
2019-09-11,18,,103,94,,
2019-09-12,19,,113,100,,
2019-09-13,21,,121,110,,
2019-09-14,19,14,128,115,,
2019-09-15,18,14,118,102,,
2019-09-16,14,12,115,108,,
2019-09-17,22,21,139,120,,
2019-09-18,15,30,137,118,,
2019-09-19,10,22,96,83,,
2019-09-20,12,6,87,83,,
2019-09-21,19,15,92,76,,
2019-09-22,22,14,106,93,,
2019-09-23,19,18,73,62,,
2019-09-24,19,27,56,44,,
2019-09-25,21,18,91,73,,
2019-09-26,21,28,77,61,,
2019-09-27,16,12,99,82,,
2019-09-28,22,20,100,87,,
2019-09-29,20,32,100,82,,
2019-09-30,15,24,101,89,,
2019-10-01,19,23,95,84,,
2019-10-02,11,25,93,78,,
2019-10-03,14,21,82,64,,
2019-10-04,15,8,72,70,,
2019-10-05,27,9,72,58,,
2019-10-06,22,22,89,75,,
2019-10-07,15,21,64,55,,
2019-10-08,22,11,76,65,,
2019-10-09,19,12,74,63,,
2019-10-10,28,16,69,53,,
2019-10-11,20,33,69,53,,
2019-10-12,23,20,77,62,,
2019-10-13,22,41,90,69,,
2019-10-14,20,70,77,60,,
2019-10-15,17,73,82,73,,
2019-10-16,17,57,80,60,,
2019-10-17,20,15,51,50,,
2019-10-18,28,30,83,57,,
2019-10-19,25,39,66,41,,
2019-10-20,21,35,57,42,,
2019-10-21,13,18,90,82,,
2019-10-22,17,30,82,69,,
2019-10-23,24,27,78,70,,
2019-10-24,23,37,67,50,,
2019-10-25,33,47,50,38,,
2019-10-26,25,26,76,61,,
2019-10-27,29,27,58,43,,
2019-10-28,26,38,42,23,,
2019-10-29,26,57,26,17,,
2019-10-30,19,36,31,27,,
2019-10-31,21,9,45,43,,
2019-11-01,34,12,40,38,,
2019-11-02,19,12,66,59,,
2019-11-03,16,20,40,38,,
2019-11-04,15,9,51,38,,
2019-11-05,33,16,54,34,,
2019-11-06,26,20,44,32,,
2019-11-07,28,20,30,12,,
2019-11-08,26,26,65,45,,
2019-11-09,22,13,60,46,,
2019-11-10,16,11,54,50,,
2019-11-11,11,14,67,46,,
2019-11-12,15,9,61,53,,
2019-11-13,26,4,66,57,,
2019-11-14,32,18,47,39,,
2019-11-15,38,15,55,50,,
2019-11-16,15,9,69,61,,
2019-11-17,28,19,53,46,,
2019-11-18,17,9,70,57,,
2019-11-19,32,14,62,49,,
2019-11-20,13,6,73,68,,
2019-11-21,28,16,61,62,,
2019-11-22,30,38,19,19,,
2019-11-23,26,27,54,38,,
2019-11-24,16,12,67,61,,
2019-11-25,10,17,73,65,,
2019-11-26,28,12,70,67,,
2019-11-27,35,,35,24,,
2019-11-28,28,,18,,,
2019-11-29,34,29,20,15,,
2019-11-30,39,43,26,15,,
2019-12-01,49,36,36,18,,
2019-12-02,,10,54,50,,
2019-12-03,29,13,49,48,,
2019-12-04,15,8,62,57,,
2019-12-05,35,21,46,55,,
2019-12-06,45,29,52,33,,
2019-12-07,53,58,4,4,,
2019-12-08,54,67,10,5,,
2019-12-09,40,56,26,16,,
2019-12-10,38,69,26,11,,
2019-12-11,41,48,42,16,,
2019-12-12,39,15,66,60,,
2019-12-13,57,24,36,19,,
2019-12-14,65,19,60,41,,
2019-12-15,47,38,20,14,,
2019-12-16,37,31,36,32,,
2019-12-17,50,56,9,5,,
2019-12-18,48,51,21,15,,
2019-12-19,33,34,53,29,,
2019-12-20,43,31,37,23,,
2019-12-21,41,28,53,42,,
2019-12-22,29,14,55,44,,
2019-12-23,32,13,62,53,,
2019-12-24,40,23,38,31,,
2019-12-25,36,22,28,18,,
2019-12-26,47,42,19,13,,
2019-12-27,39,46,29,22,,
2019-12-28,46,35,51,29,,
2019-12-29,26,28,51,42,,
2019-12-30,34,32,33,25,,
2019-12-31,38,50,33,28,,
2020-01-01,43,66,11,6,,
2020-01-02,48,52,29,21,,
2020-01-03,43,56,17,10,,
2020-01-04,41,69,6,< 4,,
2020-01-05,50,60,14,7,,
2020-01-06,44,46,64,48,,
2020-01-07,23,23,60,47,,
2020-01-08,39,59,23,22,,
2020-01-09,47,39,< 4,< 4,,
2020-01-10,46,43,4,,,
2020-01-11,66,70,11,7,,
2020-01-12,49,71,21,9,,
2020-01-13,32,34,36,28,,
2020-01-14,40,51,14,10,,
2020-01-15,49,72,,,,
2020-01-16,48,84,18,,,
2020-01-17,51,89,31,19,,
2020-01-18,55,64,10,6,,
2020-01-19,65,50,23,16,,
2020-01-20,36,15,,,,
2020-01-21,30,14,53,,,
2020-01-22,42,27,47,47,,
2020-01-23,54,48,18,14,,
2020-01-24,48,50,45,34,,
2020-01-25,62,65,28,13,,
2020-01-26,47,75,42,30,,
2020-01-27,46,92,19,10,,
2020-01-28,36,66,8,6,,
2020-01-29,47,72,51,32,,
2020-01-30,41,47,36,25,,
2020-01-31,38,59,18,9,,
2020-02-01,44,70,29,20,,
2020-02-02,42,94,34,21,,
2020-02-03,37,92,35,27,,
2020-02-04,38,75,33,19,,
2020-02-05,32,39,76,66,,
2020-02-06,22,8,76,73,,
2020-02-07,43,16,68,60,,
2020-02-08,48,38,38,29,,
2020-02-09,38,48,59,45,,
2020-02-10,41,70,61,44,,
2020-02-11,36,80,27,25,,
2020-02-12,42,66,48,31,,
2020-02-13,34,47,59,42,,
2020-02-14,44,47,46,35,,
2020-02-15,38,41,53,39,,
2020-02-16,24,35,79,64,,
2020-02-17,21,35,74,57,,
2020-02-18,44,71,25,31,,
2020-02-19,32,84,41,28,,
2020-02-20,27,35,69,59,,
2020-02-21,27,11,80,68,,
2020-02-22,35,24,59,53,,
2020-02-23,26,36,82,69,,
2020-02-24,27,70,62,47,,
2020-02-25,20,75,72,60,,
2020-02-26,28,75,69,49,,
2020-02-27,31,44,83,71,,
2020-02-28,27,15,81,65,,
2020-02-29,38,14,89,83,,
2020-03-01,27,21,72,62,,
2020-03-02,18,18,75,68,,
2020-03-03,30,33,54,51,,
2020-03-04,18,16,66,57,,
2020-03-05,17,8,79,71,,
2020-03-06,23,10,79,69,,
2020-03-07,16,13,81,78,,
2020-03-08,15,27,75,64,,
2020-03-09,20,8,85,76,,
2020-03-10,33,21,86,71,,
2020-03-11,30,42,67,46,,
2020-03-12,28,51,90,74,,
2020-03-13,30,66,102,85,,
2020-03-14,24,77,66,53,,
2020-03-15,11,15,85,73,,
2020-03-17,18,17,96,89,,
2020-03-18,27,26,107,97,,
2020-03-19,14,21,106,101,,
2020-03-20,31,27,117,102,,
2020-03-21,25,32,100,,,
2020-03-22,14,44,107,101,,
2020-03-23,5,17,105,,,
2020-03-24,16,10,79,,,
2020-03-25,15,11,83,80,,
2020-03-26,10,17,83,82,,
2020-03-27,8,16,74,73,,
2020-03-28,20,87,74,72,,
2020-03-29,15,128,102,95,,
2020-03-30,14,105,105,99,,
2020-03-31,10,40,84,86,,
2020-04-01,10,11,90,87,,
2020-04-02,16,13,97,91,,
2020-04-03,20,22,109,101,,
2020-04-04,16,26,128,118,,
2020-04-05,13,26,118,113,,
2020-04-06,10,18,109,103,,
2020-04-07,17,24,128,120,,
2020-04-08,13,24,114,109,,
2020-04-09,15,19,109,102,,
