,NO2,PM10,O3_max,O3_8h,SO2,CO
2015-04-19,61.0,23,,,< 3,0.3
2015-04-20,57.0,6,,,< 3,0.3
2015-04-21,109.0,29,,,7,0.5
2015-04-22,123.0,39,,,12,0.7
2015-04-23,107.0,47,,,14,0.6
2015-04-24,80.0,37,,,5,0.2
2015-04-25,79.0,18,,,4,0.3
2015-04-26,67.0,45,,,6,0.3
2015-04-27,44.0,41,,,5,0.3
2015-04-28,57.0,31,,,3,0.3
2015-04-29,53.0,21,,,3,0.2
2015-04-30,98.0,7,,,7,0.4
2015-05-01,71.0,26,,,9,0.4
2015-05-02,43.0,25,,,4,0.3
2015-05-03,45.0,29,,,4,0.2
2015-05-04,44.0,28,,,5,0.2
2015-05-05,55.0,37,,,,0.2
2015-05-06,62.0,38,,,8,0.3
2015-05-07,63.0,39,,,7,0.3
2015-05-08,61.0,19,,,5,0.2
2015-05-09,92.0,18,,,4,0.3
2015-05-10,61.0,7,,,< 3,0.2
2015-05-11,39.0,< 4,,,< 3,0.2
2015-05-12,80.0,15,,,5,0.2
2015-05-13,78.0,23,,,3,0.2
2015-05-14,65.0,32,,,11,0.2
2015-05-15,39.0,30,,,4,0.2
2015-05-16,39.0,17,,,,0.2
2015-05-17,98.0,14,,,< 3,0.3
2015-05-18,94.0,19,,,< 3,0.4
2015-05-19,61.0,24,,,< 3,0.2
2015-05-20,57.0,36,,,5,0.2
2015-05-21,55.0,28,,,< 3,0.2
2015-05-22,62.0,12,,,< 3,0.2
2015-05-23,52.0,13,,,< 3,0.1
2015-05-24,52.0,6,,,< 3,0.2
2015-05-25,60.0,< 4,,,< 3,0.2
2015-05-26,75.0,,,,4,0.3
2015-05-27,65.0,17,,,3,0.2
2015-05-28,80.0,< 4,,,< 3,0.2
2015-05-29,66.0,11,,,< 3,0.2
2015-05-30,85.0,21,,,4,0.2
2015-05-31,73.0,39,,,3,0.3
2015-06-01,98.0,15,,,< 3,0.2
2015-06-02,75.0,32,,,3,0.3
2015-06-03,58.0,29,,,< 3,0.2
2015-06-04,66.0,24,,,< 3,0.3
2015-06-05,104.0,17,,,3,0.3
2015-06-06,97.0,35,,,5,0.3
2015-06-07,90.0,44,,,7,0.3
2015-06-08,71.0,32,,,5,0.4
2015-06-09,134.0,31,,,9,0.4
2015-06-10,105.0,34,,,6,0.4
2015-06-11,65.0,29,,,3,0.2
2015-06-12,67.0,40,,,6,0.2
2015-06-13,75.0,39,,,4,0.3
2015-06-14,41.0,34,,,< 3,0.2
2015-06-15,34.0,25,,,< 3,0.2
2015-06-16,43.0,19,,,< 3,0.2
2015-06-17,66.0,17,,,< 3,0.2
2015-06-18,66.0,19,,,< 3,
2015-06-19,44.0,22,,,< 3,0.2
2015-06-20,78.0,21,,,5,0.2
2015-06-21,58.0,4,,,< 3,0.2
2015-06-22,90.0,9,,,3,0.2
2015-06-23,65.0,24,,,3,0.2
2015-06-24,45.0,12,,,3,0.2
2015-06-25,58.0,< 4,,,< 3,0.1
2015-06-26,78.0,15,,,< 3,0.2
2015-06-27,87.0,18,,,3,0.2
2015-06-28,78.0,20,,,< 3,0.2
2015-06-29,38.0,16,,,< 3,0.1
2015-06-30,62.0,13,,,4,0.2
2015-07-01,88.0,20,,,3,0.2
2015-07-02,70.0,23,,,5,0.2
2015-07-03,76.0,25,,,4,0.2
2015-07-04,84.0,28,,,< 3,0.2
2015-07-05,59.0,33,,,< 3,0.3
2015-07-06,65.0,33,,,3,0.3
2015-07-07,83.0,31,,,4,0.2
2015-07-08,73.0,37,,,4,0.2
2015-07-09,60.0,34,,,< 3,0.2
2015-07-10,64.0,13,,,< 3,0.2
2015-07-11,64.0,6,,,< 3,0.2
2015-07-12,85.0,19,,,4,0.2
2015-07-13,56.0,25,,,< 3,0.2
2015-07-14,86.0,25,,,6,0.2
2015-07-15,61.0,27,,,3,0.2
2015-07-16,89.0,35,,,5,0.2
2015-07-17,57.0,35,,,3,0.2
2015-07-18,69.0,35,,,3,0.3
2015-07-19,62.0,39,,,< 3,0.3
2015-07-20,32.0,37,,,< 3,0.3
2015-07-21,58.0,38,,,< 3,0.2
2015-07-22,70.0,37,,,< 3,0.2
2015-07-23,78.0,39,,,< 3,0.2
2015-07-24,160.0,55,,,6,0.7
2015-07-25,119.0,19,,,< 3,0.7
2015-07-26,67.0,19,,,< 3,0.2
2015-07-27,55.0,8,,,< 3,0.2
2015-07-28,49.0,17,,,< 3,0.2
2015-07-29,52.0,22,,,< 3,0.3
2015-07-30,44.0,22,,,3,0.3
2015-07-31,45.0,6,,,< 3,0.2
2015-08-01,69.0,4,,,< 3,0.2
2015-08-02,63.0,17,,,< 3,0.2
2015-08-03,64.0,14,,,< 3,0.2
2015-08-04,111.0,24,,,3,0.3
2015-08-05,81.0,31,,,< 3,0.3
2015-08-06,95.0,28,,,< 3,0.3
2015-08-07,174.0,33,,,6,0.3
2015-08-08,159.0,42,,,6,0.3
2015-08-09,63.0,29,,,3,0.3
2015-08-10,70.0,27,,,8,0.3
2015-08-11,94.0,29,,,9,0.3
2015-08-12,140.0,33,,,4,0.3
2015-08-13,141.0,35,,,6,0.3
2015-08-14,86.0,38,,,3,0.3
2015-08-15,86.0,42,,,6,0.3
2015-08-16,23.0,23,,,< 3,0.1
2015-08-17,27.0,18,,,< 3,0.1
2015-08-18,42.0,9,,,< 3,0.2
2015-08-19,36.0,11,,,< 3,0.2
2015-08-20,68.0,7,,,< 3,0.2
2015-08-21,34.0,15,,,< 3,0.2
2015-08-22,52.0,12,,,< 3,0.2
2015-08-23,106.0,22,,,3,0.4
2015-08-24,85.0,32,,,4,0.4
2015-08-25,44.0,24,,,< 3,0.2
2015-08-26,48.0,13,,,< 3,0.2
2015-08-27,59.0,9,,,< 3,0.3
2015-08-28,74.0,24,,,3,0.3
2015-08-29,76.0,36,,,5,0.3
2015-08-30,79.0,33,,,4,0.3
2015-08-31,84.0,21,,,< 3,0.3
2015-09-01,83.0,41,,,< 3,0.4
2015-09-02,58.0,41,,,< 3,0.4
2015-09-03,66.0,38,,,< 3,0.3
2015-09-04,58.0,19,,,< 3,0.2
2015-09-05,68.0,19,,,4,0.2
2015-09-06,41.0,7,,,< 3,0.2
2015-09-07,74.0,12,,,< 3,0.2
2015-09-08,97.0,10,,,3,0.2
2015-09-09,73.0,14,,,4,0.2
2015-09-10,100.0,19,,,< 3,0.2
2015-09-11,76.0,16,,,< 3,0.2
2015-09-12,78.0,22,,,< 3,0.3
2015-09-13,76.0,36,,,3,0.3
2015-09-14,46.0,35,,,< 3,0.3
2015-09-15,60.0,19,,,< 3,0.3
2015-09-16,108.0,29,,,5,0.6
2015-09-17,79.0,43,,,< 3,0.6
2015-09-18,81.0,52,,,< 3,0.4
2015-09-19,51.0,43,,,< 3,0.4
2015-09-20,120.0,24,,,6,0.5
2015-09-21,55.0,18,,,< 3,0.5
2015-09-22,66.0,6,,,3,0.2
2015-09-23,85.0,22,,,7,0.2
2015-09-24,71.0,18,,,< 3,0.2
2015-09-25,63.0,12,,,< 3,0.3
2015-09-26,83.0,23,,,6,0.4
2015-09-27,77.0,31,,,4,0.3
2015-09-28,78.0,9,,,< 3,0.2
2015-09-29,62.0,9,,,< 3,0.2
2015-09-30,69.0,12,,,3,0.2
2015-10-01,72.0,18,,,4,0.2
2015-10-02,58.0,22,,,< 3,0.2
2015-10-03,65.0,26,,,4,0.2
2015-10-04,96.0,37,,,6,0.7
2015-10-05,76.0,24,,,< 3,0.8
2015-10-06,77.0,22,,,7,0.2
2015-10-07,64.0,35,,,< 3,0.2
2015-10-08,81.0,34,,,3,0.3
2015-10-09,56.0,10,,,< 3,0.3
2015-10-10,98.0,22,,,5,0.3
2015-10-11,57.0,16,,,< 3,0.3
2015-10-12,66.0,12,,,< 3,0.2
2015-10-13,108.0,15,,,11,0.2
2015-10-14,55.0,16,,,< 3,0.2
2015-10-15,48.0,8,,,< 3,0.3
2015-10-16,89.0,6,,,3,0.2
2015-10-17,99.0,7,,,3,0.4
2015-10-18,94.0,24,,,5,0.5
2015-10-19,63.0,34,,,< 3,0.5
2015-10-20,65.0,18,,,,0.3
2015-10-21,96.0,16,,,11,0.9
2015-10-22,177.0,30,,,19,1.0
2015-10-23,99.0,26,,,8,1.1
2015-10-24,125.0,39,,,14,1.2
2015-10-25,116.0,48,,,10,1.4
2015-10-26,122.0,73,,,13,1.1
2015-10-27,116.0,45,,,13,1.2
2015-10-28,97.0,56,,,12,1.1
2015-10-29,75.0,57,,,7,1.1
2015-10-30,57.0,18,,,3,0.5
2015-10-31,120.0,23,,,10,0.6
2015-11-01,121.0,26,,,9,0.6
2015-11-02,115.0,25,,,7,0.7
2015-11-03,126.0,36,,,12,1.1
2015-11-04,130.0,71,,,17,1.4
2015-11-05,149.0,92,,,22,1.5
2015-11-06,156.0,89,,,19,1.6
2015-11-07,140.0,78,,,17,1.8
2015-11-08,132.0,63,,,14,1.3
2015-11-09,125.0,65,,,11,1.4
2015-11-10,99.0,89,,,18,1.4
2015-11-11,84.0,77,,,11,0.9
2015-11-12,102.0,64,,,9,0.8
2015-11-13,95.0,45,,,7,0.9
2015-11-14,63.0,33,,,6,0.7
2015-11-15,68.0,51,,,3,0.6
2015-11-16,49.0,66,,,< 3,0.6
2015-11-17,97.0,72,,,10,0.5
2015-11-18,53.0,70,,,3,0.4
2015-11-19,72.0,50,,,3,0.6
2015-11-20,78.0,60,,,4,0.6
2015-11-21,99.0,67,,,5,0.5
2015-11-22,44.0,22,,,3,0.5
2015-11-23,180.0,13,,,11,1.1
2015-11-24,89.0,28,,,4,1.4
2015-11-25,155.0,26,,,22,1.4
2015-11-26,98.0,56,,,17,1.5
2015-11-27,115.0,42,,,14,0.8
2015-11-28,96.0,44,,,18,1.0
2015-11-30,102.0,81,,,15,1.3
2015-12-01,134.0,94,,,20,1.3
2015-12-02,141.0,101,,,26,1.7
2015-12-03,128.0,106,,,26,2.2
2015-12-04,79.0,85,,,16,2.3
2015-12-05,81.0,74,,,9,0.8
2015-12-06,59.0,63,,,5,0.9
2015-12-07,56.0,53,,,< 3,0.5
2015-12-08,61.0,71,,,4,0.7
2015-12-09,59.0,42,,,6,0.9
2015-12-10,69.0,59,,,9,0.9
2015-12-11,66.0,45,,,12,1.0
2015-12-12,60.0,34,,,8,1.0
2015-12-13,84.0,52,,,11,1.5
2015-12-14,100.0,82,,,10,1.5
2015-12-15,153.0,73,,,25,1.4
2015-12-16,148.0,94,,,22,1.7
2015-12-17,140.0,99,,,25,1.5
2015-12-18,112.0,101,,,21,1.6
2015-12-19,111.0,99,,,20,1.6
2015-12-20,101.0,111,,,21,1.9
2015-12-21,103.0,92,,,12,
2015-12-22,62.0,84,,,7,1.2
2015-12-23,82.0,80,,,11,1.1
2015-12-24,71.0,50,,,8,1.1
2015-12-25,72.0,51,,,11,0.8
2015-12-26,50.0,57,,,4,1.0
2015-12-27,39.0,33,,,< 3,0.5
2015-12-28,49.0,27,,,< 3,0.6
2015-12-29,58.0,26,,,6,0.7
2015-12-30,46.0,27,,,7,0.9
2015-12-31,81.0,41,,,9,1.1
2016-01-01,80.0,45,,,5,1.2
2016-01-02,132.0,122,,,17,1.8
2016-01-03,54.0,89,,,6,1.7
2016-01-04,120.0,29,,,14,1.0
2016-01-05,65.0,43,,,3,1.0
2016-01-06,56.0,44,,,4,0.6
2016-01-07,60.0,38,,,6,0.8
2016-01-08,78.0,67,,,9,1.1
2016-01-09,117.0,66,,,15,1.4
2016-01-10,63.0,56,,,5,1.4
2016-01-11,55.0,34,,,4,1.1
2016-01-12,69.0,32,,,6,0.8
2016-01-13,101.0,36,,,13,1.4
2016-01-14,91.0,39,,,9,1.5
2016-01-15,60.0,56,,,12,0.8
2016-01-16,122.0,45,,,15,1.4
2016-01-17,143.0,53,,,19,1.6
2016-01-18,96.0,32,,,14,1.8
2016-01-19,167.0,27,,,29,1.6
2016-01-20,201.0,65,,,34,2.0
2016-01-21,115.0,76,,,20,1.9
2016-01-22,186.0,88,,,32,1.6
2016-01-23,156.0,76,,,20,1.9
2016-01-24,169.0,95,,,20,1.9
2016-01-25,140.0,139,,,15,1.8
2016-01-26,169.0,152,,,32,2.0
2016-01-27,229.0,175,,,31,2.2
2016-01-28,145.0,171,,,28,2.4
2016-01-29,155.0,167,,,21,1.5
2016-01-30,147.0,164,,,17,1.6
2016-01-31,106.0,160,,,12,1.8
2016-02-01,58.0,129,,,9,1.6
2016-02-02,78.0,88,,,5,0.9
2016-02-03,68.0,107,,,9,0.9
2016-02-04,55.0,66,,,7,0.9
2016-02-05,139.0,16,,,16,1.0
2016-02-06,107.0,38,,,11,1.2
2016-02-07,128.0,56,,,14,1.2
2016-02-08,99.0,52,,,13,1.7
2016-02-09,67.0,21,,,< 3,0.6
2016-02-10,59.0,55,,,5,0.6
2016-02-11,90.0,10,,,3,0.5
2016-02-12,153.0,44,,,17,1.3
2016-02-13,84.0,31,,,5,1.6
2016-02-14,64.0,37,,,< 3,0.6
2016-02-15,76.0,37,,,< 3,0.6
2016-02-16,67.0,23,,,< 3,0.4
2016-02-17,67.0,6,,,< 3,0.3
2016-02-18,65.0,17,,,4,0.6
2016-02-19,65.0,27,,,7,0.7
2016-02-20,69.0,24,,,3,0.3
2016-02-21,79.0,11,,,< 3,0.4
2016-02-22,126.0,53,,,9,0.8
2016-02-23,96.0,72,,,5,0.9
2016-02-24,78.0,69,,,5,0.6
2016-02-25,123.0,37,,,7,0.7
2016-02-26,82.0,23,,,5,0.5
2016-02-27,86.0,41,,,8,
2016-02-28,62.0,22,,,< 3,0.5
2016-02-29,31.0,12,,,< 3,0.3
2016-03-01,72.0,14,,,< 3,0.5
2016-03-02,82.0,20,,,5,0.6
2016-03-03,88.0,33,,,9,0.8
2016-03-04,66.0,4,,,< 3,0.3
2016-03-05,107.0,23,,,10,0.9
2016-03-06,74.0,32,,,5,1.1
2016-03-07,60.0,22,,,< 3,0.4
2016-03-08,67.0,20,,,4,0.5
2016-03-09,58.0,19,,,3,0.5
2016-03-10,88.0,14,,,4,0.5
2016-03-11,153.0,26,,,11,0.6
2016-03-12,113.0,38,,,7,0.7
2016-03-13,64.0,26,,,< 3,0.6
2016-03-14,39.0,18,,,< 3,0.3
2016-03-15,110.0,14,,,5,0.7
2016-03-16,76.0,49,,,8,0.9
2016-03-17,48.0,15,,,3,0.4
2016-03-18,118.0,27,,,5,
2016-03-19,141.0,55,,,9,0.8
2016-03-20,97.0,84,,,5,1.0
2016-03-21,124.0,90,,,4,0.7
2016-03-22,78.0,53,,,< 3,0.4
2016-03-23,113.0,29,,,4,0.3
2016-03-24,101.0,14,,,5,0.4
2016-03-25,100.0,32,,,6,0.5
2016-03-26,92.0,18,,,5,0.4
2016-03-27,85.0,31,,,< 3,0.5
2016-03-28,74.0,53,,,< 3,0.7
2016-03-29,78.0,36,,,< 3,0.4
2016-03-30,76.0,42,,,4,0.4
2016-03-31,71.0,30,,,5,0.3
2016-04-01,54.0,35,,,< 3,0.3
2016-04-02,91.0,45,,,< 3,0.5
2016-04-03,106.0,42,,,5,0.6
2016-04-04,75.0,39,,,3,0.6
2016-04-05,83.0,44,,,< 3,0.2
2016-04-06,81.0,54,,,6,0.4
2016-04-07,62.0,47,,,3,0.2
2016-04-08,69.0,40,,,5,0.2
2016-04-09,84.0,48,,,3,0.3
2016-04-10,63.0,11,,,6,0.5
2016-04-11,62.0,11,,,< 3,0.6
2016-04-12,114.0,16,,,5,0.2
2016-04-13,69.0,32,,,4,0.2
2016-04-14,64.0,33,,,3,0.2
2016-04-15,72.0,5,,,< 3,0.2
2016-04-16,72.0,17,,,3,0.2
2016-04-17,59.0,24,,,< 3,0.1
2016-04-18,40.0,35,,,< 3,0.1
2016-04-19,85.0,29,,,8,0.2
2016-04-20,60.0,13,,,< 3,0.1
2016-04-21,74.0,17,,,4,0.2
2016-04-22,95.0,23,,,6,0.2
2016-04-23,98.0,33,,,6,0.2
2016-04-24,69.0,26,,,< 3,0.2
2016-04-25,39.0,7,,,< 3,0.2
2016-04-26,88.0,,,,< 3,0.2
2016-04-27,65.0,24,,,< 3,0.3
2016-04-28,62.0,12,,,3,0.3
2016-04-29,63.0,11,,,< 3,0.3
2016-04-30,94.0,7,,,< 3,
2016-05-01,92.0,32,,,4,
2016-05-02,42.0,18,,,< 3,
2016-05-03,90.0,14,,,,
2016-05-04,59.0,13,,,4,
2016-05-05,73.0,9,,,5,0.1
2016-05-06,123.0,9,,,3,0.3
2016-05-07,112.0,25,,,5,0.3
2016-05-08,94.0,24,,,4,0.4
2016-05-09,56.0,23,,,6,0.2
2016-05-10,99.0,30,,,8,0.2
2016-05-11,73.0,32,,,6,0.2
2016-05-12,66.0,24,,,5,0.2
2016-05-13,44.0,4,,,5,0.2
2016-05-14,52.0,12,,,6,0.2
2016-05-15,46.0,16,,,4,0.2
2016-05-16,31.0,4,,,7,0.1
2016-05-17,69.0,5,,,4,0.2
2016-05-18,53.0,,,,< 3,0.2
2016-05-19,65.0,,,,3,0.2
2016-05-20,63.0,15,,,< 3,0.2
2016-05-21,52.0,9,,,< 3,0.1
2016-05-22,63.0,19,,,3,0.2
2016-05-23,83.0,29,,,5,0.2
2016-05-24,77.0,24,,,< 3,0.2
2016-05-25,47.0,10,,,< 3,0.2
2016-05-26,64.0,22,,,5,0.2
2016-05-27,54.0,37,,,7,0.2
2016-05-28,79.0,34,,,3,0.2
2016-05-29,51.0,31,,,7,0.1
2016-05-30,29.0,24,,,5,0.1
2016-05-31,66.0,18,,,3,0.2
2016-06-01,44.0,16,,,< 3,0.2
2016-06-02,89.0,25,,,< 3,0.2
2016-06-03,35.0,19,,,< 3,0.2
2016-06-04,75.0,26,,,< 3,0.2
2016-06-05,61.0,25,,,< 3,0.3
2016-06-06,72.0,18,,,< 3,0.3
2016-06-07,98.0,14,,,< 3,0.3
2016-06-08,57.0,19,,,< 3,0.3
2016-06-09,75.0,,,,4,0.2
2016-06-10,44.0,15,,,< 3,0.1
2016-06-11,52.0,21,,,< 3,0.1
2016-06-12,33.0,22,,,< 3,0.1
2016-06-13,38.0,11,,,< 3,0.1
2016-06-14,57.0,13,,,3,0.2
2016-06-15,59.0,20,,,< 3,0.2
2016-06-16,64.0,10,,,< 3,0.2
2016-06-17,56.0,33,,,4,0.2
2016-06-18,31.0,5,,,< 3,0.2
2016-06-19,46.0,17,,,< 3,0.1
2016-06-20,49.0,14,,,< 3,0.1
2016-06-21,41.0,12,,,< 3,0.1
2016-06-22,83.0,18,,,< 3,0.2
2016-06-23,114.0,29,,,< 3,0.3
2016-06-24,74.0,44,,,< 3,
2016-06-25,63.0,51,,,< 3,0.3
2016-06-26,76.0,45,,,< 3,0.4
2016-06-27,28.0,20,,,< 3,0.2
2016-06-28,44.0,8,,,< 3,0.2
2016-06-29,51.0,12,,,3,0.2
2016-06-30,56.0,,,,< 3,0.2
2016-07-01,57.0,29,,,5,0.2
2016-07-02,44.0,23,,,3,0.2
2016-07-03,45.0,36,,,4,0.2
2016-07-04,27.0,19,,,< 3,0.2
2016-07-05,56.0,13,,,,0.2
2016-07-06,64.0,25,,,< 3,0.2
2016-07-07,46.0,26,,,3,0.2
2016-07-08,47.0,21,,,< 3,0.2
2016-07-09,49.0,35,,,4,0.2
2016-07-10,45.0,44,,,4,0.3
2016-07-11,55.0,36,,,< 3,0.3
2016-07-12,55.0,39,,,3,0.2
2016-07-13,31.0,37,,,< 3,0.2
2016-07-14,41.0,21,,,3,0.2
2016-07-15,36.0,14,,,< 3,0.1
2016-07-16,42.0,8,,,< 3,0.1
2016-07-17,71.0,12,,,3,0.2
2016-07-18,69.0,19,,,< 3,0.1
2016-07-19,50.0,36,,,5,0.2
2016-07-20,52.0,23,,,3,0.2
2016-07-21,53.0,26,,,4,0.2
2016-07-22,59.0,23,,,3,0.2
2016-07-23,56.0,31,,,,0.2
2016-07-24,41.0,37,,,< 3,0.2
2016-07-25,59.0,26,,,< 3,0.2
2016-07-26,54.0,30,,,3,0.2
2016-07-27,59.0,32,,,4,0.2
2016-07-28,53.0,37,,,6,0.2
2016-07-29,57.0,17,,,< 3,0.2
2016-07-30,65.0,25,,,3,0.3
2016-07-31,77.0,30,,,3,0.3
2016-08-01,42.0,15,,,< 3,0.2
2016-08-02,38.0,13,,,< 3,0.2
2016-08-03,41.0,12,,,4,0.2
2016-08-04,54.0,27,,,3,0.2
2016-08-05,64.0,31,,,3,0.2
2016-08-06,41.0,23,,,< 3,0.3
2016-08-07,75.0,7,,,< 3,0.2
2016-08-08,59.0,10,,,< 3,0.3
2016-08-09,72.0,21,,,< 3,0.2
2016-08-10,56.0,23,,,3,0.2
2016-08-11,35.0,10,,,< 3,0.2
2016-08-12,78.0,9,,,< 3,0.2
2016-08-13,40.0,13,,,< 3,0.2
2016-08-14,49.0,21,,,3,0.2
2016-08-15,47.0,21,,,< 3,0.2
2016-08-16,45.0,18,,,< 3,0.2
2016-08-17,38.0,17,,,< 3,0.2
2016-08-18,36.0,18,,,< 3,0.2
2016-08-19,39.0,18,,,< 3,0.2
2016-08-20,44.0,22,,,< 3,0.3
2016-08-21,24.0,29,,,< 3,0.3
2016-08-22,13.0,16,,,< 3,0.3
2016-08-23,39.0,,,,< 3,0.2
2016-08-24,88.0,15,,,4,0.3
2016-08-25,99.0,24,,,< 3,0.3
2016-08-26,84.0,20,,,< 3,0.3
2016-08-27,120.0,20,,,4,0.3
2016-08-28,89.0,30,,,< 3,0.3
2016-08-29,83.0,31,,,< 3,0.4
2016-08-30,57.0,43,,,5,0.3
2016-08-31,98.0,19,,,< 3,0.3
2016-09-01,91.0,20,,,< 3,0.4
2016-09-02,113.0,32,,,3,0.4
2016-09-03,71.0,26,,,3,0.3
2016-09-04,69.0,31,,,4,0.3
2016-09-05,86.0,30,,,3,0.3
2016-09-06,50.0,15,,,< 3,0.2
2016-09-07,48.0,23,,,3,0.2
2016-09-08,42.0,21,,,4,0.2
2016-09-09,112.0,29,,,5,0.3
2016-09-10,110.0,33,,,7,0.3
2016-09-11,80.0,29,,,< 3,0.3
2016-09-12,79.0,33,,,7,0.3
2016-09-13,96.0,45,,,7,0.4
2016-09-14,95.0,54,,,4,0.4
2016-09-15,74.0,51,,,4,0.5
2016-09-16,60.0,41,,,< 3,0.3
2016-09-17,53.0,30,,,5,0.4
2016-09-18,98.0,17,,,4,0.3
2016-09-19,54.0,7,,,< 3,0.4
2016-09-20,70.0,16,,,5,0.3
2016-09-21,57.0,21,,,3,0.4
2016-09-22,56.0,19,,,< 3,0.2
2016-09-23,74.0,12,,,3,0.3
2016-09-24,68.0,19,,,7,0.3
2016-09-25,67.0,27,,,4,0.2
2016-09-26,67.0,29,,,< 3,0.3
2016-09-27,98.0,27,,,6,0.3
2016-09-28,71.0,32,,,4,0.4
2016-09-29,65.0,37,,,5,0.2
2016-09-30,70.0,43,,,8,0.2
2016-10-01,,47,,,,
2016-10-02,76.0,48,,,6,0.4
2016-10-03,76.0,24,,,4,0.3
2016-10-04,50.0,18,,,< 3,0.4
2016-10-05,34.0,15,,,6,0.4
2016-10-06,26.0,24,,,3,0.3
2016-10-07,28.0,12,,,3,0.3
2016-10-08,48.0,19,,,6,0.3
2016-10-09,28.0,21,,,< 3,0.3
2016-10-10,40.0,12,,,< 3,0.3
2016-10-11,36.0,16,,,< 3,0.3
2016-10-12,65.0,21,,,6,0.4
2016-10-13,82.0,32,,,9,0.7
2016-10-14,78.0,38,,,7,0.8
2016-10-15,60.0,20,,,< 3,0.3
2016-10-16,41.0,22,,,< 3,0.3
2016-10-17,,,,,,
2016-10-18,,,,,,
2016-10-19,94.0,45,,,6,0.8
2016-10-20,58.0,33,,,3,0.8
2016-10-21,66.0,13,,,< 3,0.3
2016-10-22,97.0,16,,,7,0.8
2016-10-23,81.0,29,,,7,0.8
2016-10-24,67.0,30,,,6,0.9
2016-10-25,66.0,29,,,< 3,0.3
2016-10-26,50.0,49,,,3,0.4
2016-10-27,60.0,29,,,8,0.5
2016-10-28,91.0,14,,,6,0.6
2016-10-29,89.0,35,,,11,0.8
2016-10-30,88.0,58,,,11,1.0
2016-10-31,111.0,42,,,6,1.1
2016-11-01,78.0,43,,,4,1.1
2016-11-02,62.0,67,,,10,1.0
2016-11-03,89.0,78,,,14,0.7
2016-11-04,75.0,36,,,9,1.0
2016-11-05,101.0,34,,,15,0.9
2016-11-06,57.0,35,,,10,1.0
2016-11-07,46.0,22,,,11,0.5
2016-11-08,99.0,28,,,16,0.7
2016-11-09,82.0,20,,,10,0.7
2016-11-10,94.0,22,,,9,0.4
2016-11-11,91.0,,,,13,0.8
2016-11-12,63.0,37,,,5,0.8
2016-11-13,86.0,34,,,8,0.7
2016-11-14,62.0,36,,,3,1.1
2016-11-15,96.0,21,,,6,0.7
2016-11-16,99.0,40,,,8,1.1
2016-11-17,107.0,78,,,12,1.2
2016-11-18,78.0,99,,,14,1.4
2016-11-19,72.0,85,,,5,0.9
2016-11-20,53.0,52,,,4,0.8
2016-11-21,56.0,41,,,< 3,0.8
2016-11-22,59.0,44,,,4,0.6
2016-11-23,80.0,46,,,4,0.6
2016-11-24,73.0,42,,,4,0.5
2016-11-25,62.0,44,,,4,0.6
2016-11-26,65.0,27,,,< 3,0.5
2016-11-27,61.0,25,,,3,0.5
2016-11-28,55.0,44,,,5,0.6
2016-11-29,47.0,15,,,3,0.7
2016-11-30,123.0,22,,,16,1.3
2016-12-01,116.0,59,,,14,1.3
2016-12-02,130.0,76,,,23,1.9
2016-12-03,122.0,97,,,24,2.2
2016-12-04,71.0,32,,,5,0.8
2016-12-05,83.0,33,,,6,1.1
2016-12-06,116.0,59,,,17,1.5
2016-12-07,88.0,75,,,16,1.6
2016-12-08,147.0,51,,,20,1.3
2016-12-09,72.0,48,,,7,1.2
2016-12-10,75.0,56,,,8,1.0
2016-12-11,72.0,55,,,7,1.1
2016-12-12,60.0,81,,,7,1.0
2016-12-13,61.0,56,,,8,0.7
2016-12-14,85.0,47,,,11,0.9
2016-12-15,60.0,44,,,4,0.7
2016-12-16,64.0,44,,,5,0.6
2016-12-17,96.0,46,,,11,1.1
2016-12-18,69.0,60,,,7,1.1
2016-12-19,70.0,58,,,7,1.2
2016-12-20,92.0,59,,,14,1.2
2016-12-21,84.0,43,,,6,0.6
2016-12-22,117.0,40,,,17,1.0
2016-12-23,125.0,62,,,20,1.5
2016-12-24,111.0,70,,,18,1.5
2016-12-25,110.0,77,,,16,1.8
2016-12-26,97.0,77,,,12,1.9
2016-12-27,149.0,91,,,17,1.8
2016-12-28,130.0,125,,,18,1.8
2016-12-29,139.0,103,,,21,1.7
2016-12-30,156.0,57,,,24,
2016-12-31,128.0,61,,,15,1.7
2017-01-01,75.0,82,,,8,1.2
2017-01-02,82.0,108,,,12,1.5
2017-01-03,134.0,91,,,15,1.5
2017-01-04,115.0,51,,,14,1.5
2017-01-05,83.0,71,,,9,1.3
2017-01-06,90.0,26,,,7,0.9
2017-01-07,169.0,61,,,24,1.2
2017-01-08,145.0,74,,,15,1.6
2017-01-09,144.0,70,,,12,1.5
2017-01-10,162.0,90,,,24,1.5
2017-01-11,67.0,38,,,5,1.5
2017-01-12,97.0,49,,,9,0.7
2017-01-13,82.0,91,,,8,0.9
2017-01-14,68.0,46,,,7,0.7
2017-01-15,84.0,47,,,12,1.3
2017-01-16,94.0,40,,,8,1.7
2017-01-17,91.0,24,,,8,0.8
2017-01-18,90.0,16,,,7,0.5
2017-01-19,77.0,26,,,8,0.6
2017-01-20,90.0,21,,,9,0.6
2017-01-21,114.0,40,,,11,1.0
2017-01-22,154.0,60,,,14,1.3
2017-01-23,163.0,62,,,20,1.5
2017-01-24,142.0,55,,,16,1.6
2017-01-25,119.0,59,,,21,1.3
2017-01-26,151.0,48,,,19,1.3
